id,chance,max_level,min_level,encounter_method_id,location_area_id,creature_id,max_chance
55195,4,35,35,1,685,525,25
55196,1,35,35,1,685,525,25
55197,20,32,32,1,685,527,35
55198,10,34,34,1,685,527,35
55199,4,35,35,1,685,527,35
55200,1,35,35,1,685,527,35
55201,20,32,32,1,685,527,35
55202,10,34,34,1,685,527,35
55203,4,35,35,1,685,527,35
55204,1,35,35,1,685,527,35
55205,20,32,32,10,685,530,100
55206,20,32,32,10,685,530,100
55207,10,33,33,10,685,530,100
55208,10,33,33,10,685,530,100
55209,10,34,34,10,685,530,100
55210,10,34,34,10,685,530,100
55211,5,35,35,10,685,530,100
55212,5,35,35,10,685,530,100
55213,4,35,35,10,685,530,100
55214,4,35,35,10,685,530,100
55215,1,35,35,10,685,530,100
55216,1,35,35,10,685,530,100
55217,20,32,32,10,685,530,100
55218,20,32,32,10,685,530,100
55219,10,33,33,10,685,530,100
55220,10,33,33,10,685,530,100
55221,10,34,34,10,685,530,100
55222,10,34,34,10,685,530,100
55223,5,35,35,10,685,530,100
55224,5,35,35,10,685,530,100
55225,4,35,35,10,685,530,100
55226,4,35,35,10,685,530,100
55227,1,35,35,10,685,530,100
55228,1,35,35,10,685,530,100
55229,20,31,31,1,686,322,20
55230,5,35,35,1,686,323,5
55231,20,31,31,1,686,325,20
55232,5,35,35,1,686,326,5
55233,10,33,33,1,686,451,15
55234,5,35,35,1,686,451,15
55235,10,33,33,1,686,451,15
55236,5,35,35,1,686,451,15
55237,10,32,32,1,686,525,25
55238,10,34,34,1,686,525,25
55239,4,35,35,1,686,525,25
55240,1,35,35,1,686,525,25
55241,10,32,32,1,686,525,25
55242,10,34,34,1,686,525,25
55243,4,35,35,1,686,525,25
55244,1,35,35,1,686,525,25
55245,20,32,32,1,686,527,35
55246,10,34,34,1,686,527,35
55247,4,35,35,1,686,527,35
55248,1,35,35,1,686,527,35
55249,20,32,32,1,686,527,35
55250,10,34,34,1,686,527,35
55251,4,35,35,1,686,527,35
55252,1,35,35,1,686,527,35
55253,20,32,32,10,686,530,100
55254,20,32,32,10,686,530,100
55255,10,33,33,10,686,530,100
55256,10,33,33,10,686,530,100
55257,10,34,34,10,686,530,100
55258,10,34,34,10,686,530,100
55259,5,35,35,10,686,530,100
55260,5,35,35,10,686,530,100
55261,4,35,35,10,686,530,100
55262,4,35,35,10,686,530,100
55263,1,35,35,10,686,530,100
55264,1,35,35,10,686,530,100
55265,20,32,32,10,686,530,100
55266,20,32,32,10,686,530,100
55267,10,33,33,10,686,530,100
55268,10,33,33,10,686,530,100
55269,10,34,34,10,686,530,100
55270,10,34,34,10,686,530,100
55271,5,35,35,10,686,530,100
55272,5,35,35,10,686,530,100
55273,4,35,35,10,686,530,100
55274,4,35,35,10,686,530,100
55275,1,35,35,10,686,530,100
55276,1,35,35,10,686,530,100
55277,20,31,31,1,687,322,20
55278,5,35,35,1,687,323,5
55279,20,31,31,1,687,325,20
55280,5,35,35,1,687,326,5
55281,10,33,33,1,687,451,15
55282,5,35,35,1,687,451,15
55283,10,33,33,1,687,451,15
55284,5,35,35,1,687,451,15
55285,10,32,32,1,687,525,25
55286,10,34,34,1,687,525,25
55287,4,35,35,1,687,525,25
55288,1,35,35,1,687,525,25
55289,10,32,32,1,687,525,25
55290,10,34,34,1,687,525,25
55291,4,35,35,1,687,525,25
55292,1,35,35,1,687,525,25
55293,20,32,32,1,687,527,35
55294,10,34,34,1,687,527,35
55295,4,35,35,1,687,527,35
55296,1,35,35,1,687,527,35
55297,20,32,32,1,687,527,35
55298,10,34,34,1,687,527,35
55299,4,35,35,1,687,527,35
55300,1,35,35,1,687,527,35
55301,20,32,32,10,687,530,100
55302,20,32,32,10,687,530,100
55303,10,33,33,10,687,530,100
55304,10,33,33,10,687,530,100
55305,10,34,34,10,687,530,100
55306,10,34,34,10,687,530,100
55307,5,35,35,10,687,530,100
55308,5,35,35,10,687,530,100
55309,4,35,35,10,687,530,100
55310,4,35,35,10,687,530,100
55311,1,35,35,10,687,530,100
55312,1,35,35,10,687,530,100
55313,20,32,32,10,687,530,100
55314,20,32,32,10,687,530,100
55315,10,33,33,10,687,530,100
55316,10,33,33,10,687,530,100
55317,10,34,34,10,687,530,100
55318,10,34,34,10,687,530,100
55319,5,35,35,10,687,530,100
55320,5,35,35,10,687,530,100
55321,4,35,35,10,687,530,100
55322,4,35,35,10,687,530,100
55323,1,35,35,10,687,530,100
55324,1,35,35,10,687,530,100
55325,20,31,31,1,688,322,20
55326,5,35,35,1,688,323,5
55327,20,31,31,1,688,325,20
55328,5,35,35,1,688,326,5
55329,10,33,33,1,688,451,15
55330,5,35,35,1,688,451,15
55331,10,33,33,1,688,451,15
55332,5,35,35,1,688,451,15
55333,10,32,32,1,688,525,25
55334,10,34,34,1,688,525,25
55335,4,35,35,1,688,525,25
55336,1,35,35,1,688,525,25
55337,10,32,32,1,688,525,25
55338,10,34,34,1,688,525,25
55339,4,35,35,1,688,525,25
55340,1,35,35,1,688,525,25
55341,20,32,32,1,688,527,35
55342,10,34,34,1,688,527,35
55343,4,35,35,1,688,527,35
55344,1,35,35,1,688,527,35
55345,20,32,32,1,688,527,35
55346,10,34,34,1,688,527,35
55347,4,35,35,1,688,527,35
55348,1,35,35,1,688,527,35
55349,20,32,32,10,688,530,100
55350,20,32,32,10,688,530,100
55351,10,33,33,10,688,530,100
55352,10,33,33,10,688,530,100
55353,10,34,34,10,688,530,100
55354,10,34,34,10,688,530,100
55355,5,35,35,10,688,530,100
55356,5,35,35,10,688,530,100
55357,4,35,35,10,688,530,100
55358,4,35,35,10,688,530,100
55359,1,35,35,10,688,530,100
55360,1,35,35,10,688,530,100
55361,20,32,32,10,688,530,100
55362,20,32,32,10,688,530,100
55363,10,33,33,10,688,530,100
55364,10,33,33,10,688,530,100
55365,10,34,34,10,688,530,100
55366,10,34,34,10,688,530,100
55367,5,35,35,10,688,530,100
55368,5,35,35,10,688,530,100
55369,4,35,35,10,688,530,100
55370,4,35,35,10,688,530,100
55371,1,35,35,10,688,530,100
55372,1,35,35,10,688,530,100
55373,20,31,31,1,689,322,20
55374,5,35,35,1,689,323,5
55375,20,31,31,1,689,325,20
55376,5,35,35,1,689,326,5
55377,10,33,33,1,689,451,15
55378,5,35,35,1,689,451,15
55379,10,33,33,1,689,451,15
55380,5,35,35,1,689,451,15
55381,10,32,32,1,689,525,25
55382,10,34,34,1,689,525,25
55383,4,35,35,1,689,525,25
55384,1,35,35,1,689,525,25
55385,10,32,32,1,689,525,25
55386,10,34,34,1,689,525,25
55387,4,35,35,1,689,525,25
55388,1,35,35,1,689,525,25
55389,20,32,32,1,689,527,35
55390,10,34,34,1,689,527,35
55391,4,35,35,1,689,527,35
55392,1,35,35,1,689,527,35
55393,20,32,32,1,689,527,35
55394,10,34,34,1,689,527,35
55395,4,35,35,1,689,527,35
55396,1,35,35,1,689,527,35
55397,20,32,32,10,689,530,100
55398,20,32,32,10,689,530,100
55399,10,33,33,10,689,530,100
55400,10,33,33,10,689,530,100
55401,10,34,34,10,689,530,100
55402,10,34,34,10,689,530,100
55403,5,35,35,10,689,530,100
55404,5,35,35,10,689,530,100
55405,4,35,35,10,689,530,100
55406,4,35,35,10,689,530,100
55407,1,35,35,10,689,530,100
55408,1,35,35,10,689,530,100
55409,20,32,32,10,689,530,100
55410,20,32,32,10,689,530,100
55411,10,33,33,10,689,530,100
55412,10,33,33,10,689,530,100
55413,10,34,34,10,689,530,100
55414,10,34,34,10,689,530,100
55415,5,35,35,10,689,530,100
55416,5,35,35,10,689,530,100
55417,4,35,35,10,689,530,100
55418,4,35,35,10,689,530,100
55419,1,35,35,10,689,530,100
55420,1,35,35,10,689,530,100
55421,10,32,32,1,690,20,15
55422,5,33,33,1,690,20,15
55423,10,32,32,1,690,20,15
55424,5,33,33,1,690,20,15
55425,10,32,32,1,690,42,15
55426,5,33,33,1,690,42,15
55427,10,32,32,1,690,42,15
55428,5,33,33,1,690,42,15
55429,10,32,32,1,690,354,15
55430,4,34,34,1,690,354,15
55431,1,34,34,1,690,354,15
55432,10,32,32,1,690,354,15
55433,4,34,34,1,690,354,15
55434,1,34,34,1,690,354,15
55435,20,31,31,1,690,574,20
55436,4,34,34,1,690,575,5
55437,1,34,34,1,690,575,5
55438,20,31,31,1,690,577,20
55439,4,34,34,1,690,578,5
55440,1,34,34,1,690,578,5
55441,20,31,31,1,690,607,30
55442,10,33,33,1,690,607,30
55443,20,31,31,1,690,607,30
55444,10,33,33,1,690,607,30
55445,10,32,32,1,691,20,15
55446,5,33,33,1,691,20,15
55447,10,32,32,1,691,20,15
55448,5,33,33,1,691,20,15
55449,10,32,32,1,691,42,15
55450,5,33,33,1,691,42,15
55451,10,32,32,1,691,42,15
55452,5,33,33,1,691,42,15
55453,10,32,32,1,691,354,15
55454,4,34,34,1,691,354,15
55455,1,34,34,1,691,354,15
55456,10,32,32,1,691,354,15
55457,4,34,34,1,691,354,15
55458,1,34,34,1,691,354,15
55459,20,31,31,1,691,574,20
55460,10,33,33,1,691,575,15
55461,4,34,34,1,691,575,15
55462,1,34,34,1,691,575,15
55463,20,31,31,1,691,577,20
55464,10,33,33,1,691,578,15
55465,4,34,34,1,691,578,15
55466,1,34,34,1,691,578,15
55467,20,31,31,1,691,607,20
55468,20,31,31,1,691,607,20
55469,5,17,17,1,692,19,10
55470,5,17,17,1,692,19,10
55471,5,17,17,1,692,19,10
55472,5,17,17,1,692,19,10
55473,20,16,16,10,692,95,25
55474,4,18,18,1,692,95,25
55475,1,18,18,1,692,95,25
55476,20,16,16,10,692,95,25
55477,4,18,18,1,692,95,25
55478,1,18,18,1,692,95,25
55479,20,16,16,1,692,524,34
55480,10,17,17,1,692,524,34
55481,4,18,18,1,692,524,34
55482,20,16,16,1,692,524,34
55483,10,17,17,1,692,524,34
55484,4,18,18,1,692,524,34
55485,20,16,16,1,692,527,31
55486,10,17,17,1,692,527,31
55487,1,18,18,1,692,527,31
55488,20,16,16,1,692,527,31
55489,10,17,17,1,692,527,31
55490,1,18,18,1,692,527,31
55491,20,16,16,10,692,529,80
55492,10,17,17,10,692,529,80
55493,10,17,17,10,692,529,80
55494,10,18,18,10,692,529,80
55495,10,18,18,10,692,529,80
55496,5,19,19,10,692,529,80
55497,5,19,19,10,692,529,80
55498,4,19,19,10,692,529,80
55499,4,19,19,10,692,529,80
55500,1,19,19,10,692,529,80
55501,1,19,19,10,692,529,80
55502,20,16,16,10,692,529,80
55503,10,17,17,10,692,529,80
55504,10,17,17,10,692,529,80
55505,10,18,18,10,692,529,80
55506,10,18,18,10,692,529,80
55507,5,19,19,10,692,529,80
55508,5,19,19,10,692,529,80
55509,4,19,19,10,692,529,80
55510,4,19,19,10,692,529,80
55511,1,19,19,10,692,529,80
55512,1,19,19,10,692,529,80
55513,10,17,17,1,692,532,20
55514,10,18,18,1,692,532,20
55515,10,17,17,1,692,532,20
55516,10,18,18,1,692,532,20
55517,5,29,29,1,693,20,10
55518,5,29,29,1,693,20,10
55519,5,29,29,1,693,20,10
55520,5,29,29,1,693,20,10
55521,40,60,40,4,693,60,60
55522,15,70,50,4,693,60,60
55523,4,70,50,4,693,60,60
55524,1,70,50,4,693,60,60
55525,40,60,40,4,693,60,60
55526,15,70,50,4,693,60,60
55527,4,70,50,4,693,60,60
55528,1,70,50,4,693,60,60
55529,40,60,40,12,693,61,55
55530,15,70,50,12,693,61,55
55531,40,60,40,12,693,61,55
55532,15,70,50,12,693,61,55
55533,4,70,50,12,693,62,5
55534,1,70,50,12,693,62,5
55535,4,70,50,12,693,62,5
55536,1,70,50,12,693,62,5
55537,20,27,27,10,693,95,25
55538,4,30,30,1,693,95,25
55539,1,30,30,1,693,95,25
55540,20,27,27,10,693,95,25
55541,4,30,30,1,693,95,25
55542,1,30,30,1,693,95,25
55543,30,30,10,5,693,183,90
55544,60,30,10,13,693,183,90
55545,30,30,10,5,693,183,90
55546,60,30,10,13,693,183,90
55547,4,30,10,13,693,184,5
55548,1,30,10,13,693,184,5
55549,4,30,10,13,693,184,5
55550,1,30,10,13,693,184,5
55551,20,27,27,1,693,525,34
55552,10,28,28,1,693,525,34
55553,4,30,30,1,693,525,34
55554,20,27,27,1,693,525,34
55555,10,28,28,1,693,525,34
55556,4,30,30,1,693,525,34
55557,20,27,27,1,693,527,31
55558,10,28,28,1,693,527,31
55559,1,30,30,1,693,527,31
55560,20,27,27,1,693,527,31
55561,10,28,28,1,693,527,31
55562,1,30,30,1,693,527,31
55563,20,27,27,10,693,529,80
55564,10,28,28,10,693,529,80
55565,10,28,28,10,693,529,80
55566,10,29,29,10,693,529,80
55567,10,29,29,10,693,529,80
55568,5,30,30,10,693,529,80
55569,5,30,30,10,693,529,80
55570,4,30,30,10,693,529,80
55571,4,30,30,10,693,529,80
55572,1,30,30,10,693,529,80
55573,1,30,30,10,693,529,80
55574,20,27,27,10,693,529,80
55575,10,28,28,10,693,529,80
55576,10,28,28,10,693,529,80
55577,10,29,29,10,693,529,80
55578,10,29,29,10,693,529,80
55579,5,30,30,10,693,529,80
55580,5,30,30,10,693,529,80
55581,4,30,30,10,693,529,80
55582,4,30,30,10,693,529,80
55583,1,30,30,10,693,529,80
55584,1,30,30,10,693,529,80
55585,10,28,28,1,693,533,20
55586,10,30,30,1,693,533,20
55587,10,28,28,1,693,533,20
55588,10,30,30,1,693,533,20
55589,40,60,40,4,693,550,110
55590,60,30,10,5,693,550,110
55591,5,30,10,5,693,550,110
55592,4,30,10,5,693,550,110
55593,1,30,10,5,693,550,110
55594,40,60,40,12,693,550,75
55595,30,30,10,13,693,550,75
55596,5,30,10,13,693,550,75
55597,40,60,40,12,693,10016,75
55598,30,30,10,13,693,10016,75
55599,5,30,10,13,693,10016,75
55600,40,60,40,4,693,10016,110
55601,60,30,10,5,693,10016,110
55602,5,30,10,5,693,10016,110
55603,4,30,10,5,693,10016,110
55604,1,30,10,5,693,10016,110
55605,20,27,27,10,694,95,25
55606,4,30,30,1,694,95,25
55607,1,30,30,1,694,95,25
55608,20,27,27,10,694,95,25
55609,4,30,30,1,694,95,25
55610,1,30,30,1,694,95,25
55611,20,27,27,1,694,525,39
55612,10,28,28,1,694,525,39
55613,5,29,29,1,694,525,39
55614,4,30,30,1,694,525,39
55615,20,27,27,1,694,525,39
55616,10,28,28,1,694,525,39
55617,5,29,29,1,694,525,39
55618,4,30,30,1,694,525,39
55619,20,27,27,1,694,527,36
55620,10,28,28,1,694,527,36
55621,5,29,29,1,694,527,36
55622,1,30,30,1,694,527,36
55623,20,27,27,1,694,527,36
55624,10,28,28,1,694,527,36
55625,5,29,29,1,694,527,36
55626,1,30,30,1,694,527,36
55627,20,27,27,10,694,529,80
55628,10,28,28,10,694,529,80
55629,10,28,28,10,694,529,80
55630,10,29,29,10,694,529,80
55631,10,29,29,10,694,529,80
55632,5,30,30,10,694,529,80
55633,5,30,30,10,694,529,80
55634,4,30,30,10,694,529,80
55635,4,30,30,10,694,529,80
55636,1,30,30,10,694,529,80
55637,1,30,30,10,694,529,80
55638,20,27,27,10,694,529,80
55639,10,28,28,10,694,529,80
55640,10,28,28,10,694,529,80
55641,10,29,29,10,694,529,80
55642,10,29,29,10,694,529,80
55643,5,30,30,10,694,529,80
55644,5,30,30,10,694,529,80
55645,4,30,30,10,694,529,80
55646,4,30,30,10,694,529,80
55647,1,30,30,10,694,529,80
55648,1,30,30,10,694,529,80
55649,10,28,28,1,694,533,20
55650,10,30,30,1,694,533,20
55651,10,28,28,1,694,533,20
55652,10,30,30,1,694,533,20
55653,40,60,50,4,695,60,60
55654,15,70,60,4,695,60,60
55655,4,70,60,4,695,60,60
55656,1,70,60,4,695,60,60
55657,40,60,50,4,695,60,60
55658,15,70,60,4,695,60,60
55659,4,70,60,4,695,60,60
55660,1,70,60,4,695,60,60
55661,40,60,50,12,695,61,55
55662,15,60,60,12,695,61,55
55663,40,60,50,12,695,61,55
55664,15,60,60,12,695,61,55
55665,4,60,60,12,695,62,5
55666,1,60,60,12,695,62,5
55667,4,60,60,12,695,62,5
55668,1,60,60,12,695,62,5
55669,20,54,54,10,695,95,25
55670,4,57,57,1,695,95,25
55671,1,57,57,1,695,95,25
55672,20,54,54,10,695,95,25
55673,4,57,57,1,695,95,25
55674,1,57,57,1,695,95,25
55675,4,57,57,10,695,208,5
55676,1,57,57,10,695,208,5
55677,4,57,57,10,695,208,5
55678,1,57,57,10,695,208,5
55679,10,55,55,1,695,299,15
55680,5,57,57,1,695,299,15
55681,10,55,55,1,695,299,15
55682,5,57,57,1,695,299,15
55683,10,55,55,1,695,305,15
55684,5,57,57,1,695,305,15
55685,10,55,55,1,695,305,15
55686,5,57,57,1,695,305,15
55687,20,54,54,1,695,525,35
55688,10,55,55,1,695,525,35
55689,4,56,56,1,695,525,35
55690,1,56,56,1,695,525,35
55691,20,54,54,1,695,525,35
55692,10,55,55,1,695,525,35
55693,4,56,56,1,695,525,35
55694,1,56,56,1,695,525,35
55695,10,54,54,1,695,527,10
55696,10,54,54,1,695,527,10
55697,20,54,54,10,695,530,75
55698,10,55,55,10,695,530,75
55699,10,55,55,10,695,530,75
55700,10,56,56,10,695,530,75
55701,10,56,56,10,695,530,75
55702,5,57,57,10,695,530,75
55703,5,57,57,10,695,530,75
55704,4,57,57,10,695,530,75
55705,1,57,57,10,695,530,75
55706,20,54,54,10,695,530,75
55707,10,55,55,10,695,530,75
55708,10,55,55,10,695,530,75
55709,10,56,56,10,695,530,75
55710,10,56,56,10,695,530,75
55711,5,57,57,10,695,530,75
55712,5,57,57,10,695,530,75
55713,4,57,57,10,695,530,75
55714,1,57,57,10,695,530,75
55715,40,60,50,4,695,550,140
55716,60,60,45,5,695,550,140
55717,30,60,45,5,695,550,140
55718,5,60,50,5,695,550,140
55719,4,60,50,5,695,550,140
55720,1,60,50,5,695,550,140
55721,40,60,50,12,695,550,140
55722,60,60,45,13,695,550,140
55723,30,60,45,13,695,550,140
55724,5,60,50,13,695,550,140
55725,4,60,50,13,695,550,140
55726,1,60,50,13,695,550,140
55727,20,54,54,1,695,632,20
55728,20,54,54,1,695,632,20
55729,40,60,50,12,695,10016,140
55730,60,60,45,13,695,10016,140
55731,30,60,45,13,695,10016,140
55732,5,60,50,13,695,10016,140
55733,4,60,50,13,695,10016,140
55734,1,60,50,13,695,10016,140
55735,40,60,50,4,695,10016,140
55736,60,60,45,5,695,10016,140
55737,30,60,45,5,695,10016,140
55738,5,60,50,5,695,10016,140
55739,4,60,50,5,695,10016,140
55740,1,60,50,5,695,10016,140
55741,20,54,54,10,696,95,25
55742,4,57,57,1,696,95,25
55743,1,57,57,1,696,95,25
55744,20,54,54,10,696,95,25
55745,4,57,57,1,696,95,25
55746,1,57,57,1,696,95,25
55747,4,57,57,10,696,208,5
55748,1,57,57,10,696,208,5
55749,4,57,57,10,696,208,5
55750,1,57,57,10,696,208,5
55751,10,55,55,1,696,299,15
55752,5,57,57,1,696,299,15
55753,10,55,55,1,696,299,15
55754,5,57,57,1,696,299,15
55755,10,55,55,1,696,305,15
55756,5,57,57,1,696,305,15
55757,10,55,55,1,696,305,15
55758,5,57,57,1,696,305,15
55759,100,65,65,20,696,377,100
55760,100,65,65,20,696,377,100
55761,100,65,65,20,696,378,100
55762,100,65,65,20,696,378,100
55763,100,65,65,20,696,379,100
55764,100,65,65,20,696,379,100
55765,20,54,54,1,696,525,35
55766,10,55,55,1,696,525,35
55767,4,56,56,1,696,525,35
55768,1,56,56,1,696,525,35
55769,20,54,54,1,696,525,35
55770,10,55,55,1,696,525,35
55771,4,56,56,1,696,525,35
55772,1,56,56,1,696,525,35
55773,10,54,54,1,696,527,10
55774,10,54,54,1,696,527,10
55775,20,54,54,10,696,530,75
55776,10,55,55,10,696,530,75
55777,10,55,55,10,696,530,75
55778,10,56,56,10,696,530,75
55779,10,56,56,10,696,530,75
55780,5,57,57,10,696,530,75
55781,5,57,57,10,696,530,75
55782,4,57,57,10,696,530,75
55783,1,57,57,10,696,530,75
55784,20,54,54,10,696,530,75
55785,10,55,55,10,696,530,75
55786,10,55,55,10,696,530,75
55787,10,56,56,10,696,530,75
55788,10,56,56,10,696,530,75
55789,5,57,57,10,696,530,75
55790,5,57,57,10,696,530,75
55791,4,57,57,10,696,530,75
55792,1,57,57,10,696,530,75
55793,20,54,54,1,696,632,20
55794,20,54,54,1,696,632,20
55795,20,54,54,10,697,95,25
55796,4,57,57,1,697,95,25
55797,1,57,57,1,697,95,25
55798,20,54,54,10,697,95,25
55799,4,57,57,1,697,95,25
55800,1,57,57,1,697,95,25
55801,4,57,57,10,697,208,5
55802,1,57,57,10,697,208,5
55803,4,57,57,10,697,208,5
55804,1,57,57,10,697,208,5
55805,10,55,55,1,697,299,15
55806,5,57,57,1,697,299,15
55807,10,55,55,1,697,299,15
55808,5,57,57,1,697,299,15
55809,10,55,55,1,697,305,15
55810,5,57,57,1,697,305,15
55811,10,55,55,1,697,305,15
55812,5,57,57,1,697,305,15
55813,20,54,54,1,697,525,35
55814,10,55,55,1,697,525,35
55815,4,56,56,1,697,525,35
55816,1,56,56,1,697,525,35
55817,20,54,54,1,697,525,35
55818,10,55,55,1,697,525,35
55819,4,56,56,1,697,525,35
55820,1,56,56,1,697,525,35
55821,10,54,54,1,697,527,10
55822,10,54,54,1,697,527,10
55823,20,54,54,10,697,530,75
55824,10,55,55,10,697,530,75
55825,10,55,55,10,697,530,75
55826,10,56,56,10,697,530,75
55827,10,56,56,10,697,530,75
55828,5,57,57,10,697,530,75
55829,5,57,57,10,697,530,75
55830,4,57,57,10,697,530,75
55831,1,57,57,10,697,530,75
55832,20,54,54,10,697,530,75
55833,10,55,55,10,697,530,75
55834,10,55,55,10,697,530,75
55835,10,56,56,10,697,530,75
55836,10,56,56,10,697,530,75
55837,5,57,57,10,697,530,75
55838,5,57,57,10,697,530,75
55839,4,57,57,10,697,530,75
55840,1,57,57,10,697,530,75
55841,20,54,54,1,697,632,20
55842,20,54,54,1,697,632,20
55843,20,54,54,10,698,95,25
55844,4,57,57,1,698,95,25
55845,1,57,57,1,698,95,25
55846,20,54,54,10,698,95,25
55847,4,57,57,1,698,95,25
55848,1,57,57,1,698,95,25
55849,4,57,57,10,698,208,5
55850,1,57,57,10,698,208,5
55851,4,57,57,10,698,208,5
55852,1,57,57,10,698,208,5
55853,10,55,55,1,698,299,15
55854,5,57,57,1,698,299,15
55855,10,55,55,1,698,299,15
55856,5,57,57,1,698,299,15
55857,10,55,55,1,698,305,15
55858,5,57,57,1,698,305,15
55859,10,55,55,1,698,305,15
55860,5,57,57,1,698,305,15
55861,20,54,54,1,698,525,35
55862,10,55,55,1,698,525,35
55863,4,56,56,1,698,525,35
55864,1,56,56,1,698,525,35
55865,20,54,54,1,698,525,35
55866,10,55,55,1,698,525,35
55867,4,56,56,1,698,525,35
55868,1,56,56,1,698,525,35
55869,10,54,54,1,698,527,10
55870,10,54,54,1,698,527,10
55871,20,54,54,10,698,530,75
55872,10,55,55,10,698,530,75
55873,10,55,55,10,698,530,75
55874,10,56,56,10,698,530,75
55875,10,56,56,10,698,530,75
55876,5,57,57,10,698,530,75
55877,5,57,57,10,698,530,75
55878,4,57,57,10,698,530,75
55879,1,57,57,10,698,530,75
55880,20,54,54,10,698,530,75
55881,10,55,55,10,698,530,75
55882,10,55,55,10,698,530,75
55883,10,56,56,10,698,530,75
55884,10,56,56,10,698,530,75
55885,5,57,57,10,698,530,75
55886,5,57,57,10,698,530,75
55887,4,57,57,10,698,530,75
55888,1,57,57,10,698,530,75
55889,20,54,54,1,698,632,20
55890,20,54,54,1,698,632,20
55891,20,54,54,10,699,95,25
55892,4,57,57,1,699,95,25
55893,1,57,57,1,699,95,25
55894,20,54,54,10,699,95,25
55895,4,57,57,1,699,95,25
55896,1,57,57,1,699,95,25
55897,4,57,57,10,699,208,5
55898,1,57,57,10,699,208,5
55899,4,57,57,10,699,208,5
55900,1,57,57,10,699,208,5
55901,10,55,55,1,699,299,15
55902,5,57,57,1,699,299,15
55903,10,55,55,1,699,299,15
55904,5,57,57,1,699,299,15
55905,10,55,55,1,699,305,15
55906,5,57,57,1,699,305,15
55907,10,55,55,1,699,305,15
55908,5,57,57,1,699,305,15
55909,20,54,54,1,699,525,35
55910,10,55,55,1,699,525,35
55911,4,56,56,1,699,525,35
55912,1,56,56,1,699,525,35
55913,20,54,54,1,699,525,35
55914,10,55,55,1,699,525,35
55915,4,56,56,1,699,525,35
55916,1,56,56,1,699,525,35
55917,10,54,54,1,699,527,10
55918,10,54,54,1,699,527,10
55919,20,54,54,10,699,530,75
55920,10,55,55,10,699,530,75
55921,10,55,55,10,699,530,75
55922,10,56,56,10,699,530,75
55923,10,56,56,10,699,530,75
55924,5,57,57,10,699,530,75
55925,5,57,57,10,699,530,75
55926,4,57,57,10,699,530,75
55927,1,57,57,10,699,530,75
55928,20,54,54,10,699,530,75
55929,10,55,55,10,699,530,75
55930,10,55,55,10,699,530,75
55931,10,56,56,10,699,530,75
55932,10,56,56,10,699,530,75
55933,5,57,57,10,699,530,75
55934,5,57,57,10,699,530,75
55935,4,57,57,10,699,530,75
55936,1,57,57,10,699,530,75
55937,20,54,54,1,699,632,20
55938,20,54,54,1,699,632,20
55939,20,34,34,1,700,55,35
55940,10,35,35,1,700,55,35
55941,4,36,36,1,700,55,35
55942,1,36,36,1,700,55,35
55943,20,34,34,1,700,55,35
55944,10,35,35,1,700,55,35
55945,4,36,36,1,700,55,35
55946,1,36,36,1,700,55,35
55947,30,40,25,5,700,86,100
55948,60,40,25,13,700,86,100
55949,10,35,35,1,700,86,100
55950,30,40,25,5,700,86,100
55951,60,40,25,13,700,86,100
55952,10,35,35,1,700,86,100
55953,5,40,30,13,700,87,10
55954,4,40,30,13,700,87,10
55955,1,40,30,13,700,87,10
55956,5,40,30,13,700,87,10
55957,4,40,30,13,700,87,10
55958,1,40,30,13,700,87,10
55959,40,60,40,4,700,90,95
55960,40,60,40,12,700,90,95
55961,15,70,50,12,700,90,95
55962,40,60,40,4,700,90,95
55963,40,60,40,12,700,90,95
55964,15,70,50,12,700,90,95
55965,4,70,50,12,700,91,5
55966,1,70,50,12,700,91,5
55967,4,70,50,12,700,91,5
55968,1,70,50,12,700,91,5
55969,40,60,40,4,700,370,100
55970,15,70,50,4,700,370,100
55971,4,70,50,4,700,370,100
55972,1,70,50,4,700,370,100
55973,40,60,40,12,700,370,100
55974,40,60,40,4,700,370,100
55975,15,70,50,4,700,370,100
55976,4,70,50,4,700,370,100
55977,1,70,50,4,700,370,100
55978,40,60,40,12,700,370,100
55979,10,35,35,1,700,525,15
55980,5,37,37,1,700,525,15
55981,10,35,35,1,700,525,15
55982,5,37,37,1,700,525,15
55983,20,34,34,1,700,527,35
55984,10,35,35,1,700,527,35
55985,4,36,36,1,700,527,35
55986,1,36,36,1,700,527,35
55987,20,34,34,1,700,527,35
55988,10,35,35,1,700,527,35
55989,4,36,36,1,700,527,35
55990,1,36,36,1,700,527,35
55991,20,34,34,10,700,530,100
55992,20,34,34,10,700,530,100
55993,10,35,35,10,700,530,100
55994,10,35,35,10,700,530,100
55995,10,36,36,10,700,530,100
55996,10,36,36,10,700,530,100
55997,5,37,37,10,700,530,100
55998,5,37,37,10,700,530,100
55999,4,37,37,10,700,530,100
56000,4,37,37,10,700,530,100
56001,1,37,37,10,700,530,100
56002,1,37,37,10,700,530,100
56003,20,34,34,10,700,530,100
56004,20,34,34,10,700,530,100
56005,10,35,35,10,700,530,100
56006,10,35,35,10,700,530,100
56007,10,36,36,10,700,530,100
56008,10,36,36,10,700,530,100
56009,5,37,37,10,700,530,100
56010,5,37,37,10,700,530,100
56011,4,37,37,10,700,530,100
56012,4,37,37,10,700,530,100
56013,1,37,37,10,700,530,100
56014,1,37,37,10,700,530,100
