id,creature_id,stat_id,base_value,effort
3903,651,3,95,2
3904,651,4,56,0
3905,651,5,58,0
3906,651,6,57,0
3907,652,1,88,0
3908,652,2,107,0
3909,652,3,122,3
3910,652,4,74,0
3911,652,5,75,0
3912,652,6,64,0
3913,653,1,40,0
3914,653,2,45,0
3915,653,3,40,0
3916,653,4,62,1
3917,653,5,60,0
3918,653,6,60,0
3919,654,1,59,0
3920,654,2,59,0
3921,654,3,58,0
3922,654,4,90,2
3923,654,5,70,0
3924,654,6,73,0
3925,655,1,75,0
3926,655,2,69,0
3927,655,3,72,0
3928,655,4,114,3
3929,655,5,100,0
3930,655,6,104,0
3931,656,1,41,0
3932,656,2,56,0
3933,656,3,40,0
3934,656,4,62,0
3935,656,5,44,0
3936,656,6,71,1
3937,657,1,54,0
3938,657,2,63,0
3939,657,3,52,0
3940,657,4,83,0
3941,657,5,56,0
3942,657,6,97,2
3943,658,1,72,0
3944,658,2,95,0
3945,658,3,67,0
3946,658,4,103,0
3947,658,5,71,0
3948,658,6,122,3
3949,659,1,38,0
3950,659,2,36,0
3951,659,3,38,0
3952,659,4,32,0
3953,659,5,36,0
3954,659,6,57,1
3955,660,1,85,2
3956,660,2,56,0
3957,660,3,77,0
3958,660,4,50,0
3959,660,5,77,0
3960,660,6,78,0
3961,661,1,45,0
3962,661,2,50,0
3963,661,3,43,0
3964,661,4,40,0
3965,661,5,38,0
3966,661,6,62,1
3967,662,1,62,0
3968,662,2,73,0
3969,662,3,55,0
3970,662,4,56,0
3971,662,5,52,0
3972,662,6,84,2
3973,663,1,78,0
3974,663,2,81,0
3975,663,3,71,0
3976,663,4,74,0
3977,663,5,69,0
3978,663,6,126,3
3979,664,1,38,0
3980,664,2,35,0
3981,664,3,40,1
3982,664,4,27,0
3983,664,5,25,0
3984,664,6,35,0
3985,665,1,45,0
3986,665,2,22,0
3987,665,3,60,2
3988,665,4,27,0
3989,665,5,30,0
3990,665,6,29,0
3991,666,1,80,1
3992,666,2,52,0
3993,666,3,50,0
3994,666,4,90,1
3995,666,5,50,0
3996,666,6,89,1
3997,667,1,62,0
3998,667,2,50,0
3999,667,3,58,0
4000,667,4,73,1
4001,667,5,54,0
4002,667,6,72,0
4003,668,1,86,0
4004,668,2,68,0
4005,668,3,72,0
4006,668,4,109,2
4007,668,5,66,0
4008,668,6,106,0
4009,669,1,44,0
4010,669,2,38,0
4011,669,3,39,0
4012,669,4,61,0
4013,669,5,79,1
4014,669,6,42,0
4015,670,1,54,0
4016,670,2,45,0
4017,670,3,47,0
4018,670,4,75,0
4019,670,5,98,2
4020,670,6,52,0
4021,671,1,78,0
4022,671,2,65,0
4023,671,3,68,0
4024,671,4,112,0
4025,671,5,154,3
4026,671,6,75,0
4027,672,1,66,1
4028,672,2,65,0
4029,672,3,48,0
4030,672,4,62,0
4031,672,5,57,0
4032,672,6,52,0
4033,673,1,123,2
4034,673,2,100,0
4035,673,3,62,0
4036,673,4,97,0
4037,673,5,81,0
4038,673,6,68,0
4039,674,1,67,0
4040,674,2,82,1
4041,674,3,62,0
4042,674,4,46,0
4043,674,5,48,0
4044,674,6,43,0
4045,675,1,95,0
4046,675,2,124,2
4047,675,3,78,0
4048,675,4,69,0
4049,675,5,71,0
4050,675,6,58,0
4051,676,1,75,0
4052,676,2,80,0
4053,676,3,60,0
4054,676,4,65,0
4055,676,5,90,0
4056,676,6,102,1
4057,677,1,62,0
4058,677,2,48,0
4059,677,3,54,0
4060,677,4,63,0
4061,677,5,60,0
4062,677,6,68,1
4063,678,1,74,0
4064,678,2,48,0
4065,678,3,76,0
4066,678,4,83,0
4067,678,5,81,0
4068,678,6,104,2
4069,679,1,45,0
4070,679,2,80,0
4071,679,3,100,1
4072,679,4,35,0
4073,679,5,37,0
4074,679,6,28,0
4075,680,1,59,0
4076,680,2,110,0
4077,680,3,150,2
4078,680,4,45,0
4079,680,5,49,0
4080,680,6,35,0
4081,681,1,60,0
4082,681,2,50,0
4083,681,3,140,2
4084,681,4,50,0
4085,681,5,140,1
4086,681,6,60,0
4087,682,1,78,1
4088,682,2,52,0
4089,682,3,60,0
4090,682,4,63,0
4091,682,5,65,0
4092,682,6,23,0
4093,683,1,101,2
4094,683,2,72,0
4095,683,3,72,0
4096,683,4,99,0
4097,683,5,89,0
4098,683,6,29,0
4099,684,1,62,0
4100,684,2,48,0
4101,684,3,66,1
4102,684,4,59,0
4103,684,5,57,0
4104,684,6,49,0
4105,685,1,82,0
4106,685,2,80,0
4107,685,3,86,2
4108,685,4,85,0
4109,685,5,75,0
4110,685,6,72,0
4111,686,1,53,0
4112,686,2,54,1
4113,686,3,53,0
4114,686,4,37,0
4115,686,5,46,0
4116,686,6,45,0
4117,687,1,86,0
4118,687,2,92,2
4119,687,3,88,0
4120,687,4,68,0
4121,687,5,75,0
4122,687,6,73,0
4123,688,1,42,0
4124,688,2,52,1
4125,688,3,67,0
4126,688,4,39,0
4127,688,5,56,0
4128,688,6,50,0
4129,689,1,72,0
4130,689,2,105,2
4131,689,3,115,0
4132,689,4,54,0
4133,689,5,86,0
4134,689,6,68,0
4135,690,1,50,0
4136,690,2,60,0
4137,690,3,60,0
4138,690,4,60,0
4139,690,5,60,1
4140,690,6,30,0
4141,691,1,65,0
4142,691,2,75,0
4143,691,3,90,0
4144,691,4,97,0
4145,691,5,123,2
4146,691,6,44,0
4147,692,1,50,0
4148,692,2,53,0
4149,692,3,62,0
4150,692,4,58,1
4151,692,5,63,0
4152,692,6,44,0
4153,693,1,71,0
4154,693,2,73,0
4155,693,3,88,0
4156,693,4,120,2
4157,693,5,89,0
4158,693,6,59,0
4159,694,1,44,0
4160,694,2,38,0
4161,694,3,33,0
4162,694,4,61,0
4163,694,5,43,0
4164,694,6,70,1
4165,695,1,62,0
4166,695,2,55,0
4167,695,3,52,0
4168,695,4,109,1
4169,695,5,94,0
4170,695,6,109,1
4171,696,1,58,0
4172,696,2,89,1
4173,696,3,77,0
4174,696,4,45,0
4175,696,5,45,0
4176,696,6,48,0
4177,697,1,82,0
4178,697,2,121,2
4179,697,3,119,0
4180,697,4,69,0
4181,697,5,59,0
4182,697,6,71,0
4183,698,1,77,1
4184,698,2,59,0
4185,698,3,50,0
4186,698,4,67,0
4187,698,5,63,0
4188,698,6,46,0
4189,699,1,123,2
4190,699,2,77,0
4191,699,3,72,0
4192,699,4,99,0
4193,699,5,92,0
4194,699,6,58,0
4195,700,1,95,0
4196,700,2,65,0
4197,700,3,65,0
4198,700,4,110,0
4199,700,5,130,2
4200,700,6,60,0
4201,701,1,78,0
4202,701,2,92,2
4203,701,3,75,0
4204,701,4,74,0
4205,701,5,63,0
4206,701,6,118,0
4207,702,1,67,0
4208,702,2,58,0
4209,702,3,57,0
4210,702,4,81,0
4211,702,5,67,0
4212,702,6,101,2
4213,703,1,50,0
4214,703,2,50,0
4215,703,3,150,1
4216,703,4,50,0
4217,703,5,150,1
4218,703,6,50,0
4219,704,1,45,0
4220,704,2,50,0
4221,704,3,35,0
4222,704,4,55,0
4223,704,5,75,1
4224,704,6,40,0
4225,705,1,68,0
4226,705,2,75,0
4227,705,3,53,0
4228,705,4,83,0
4229,705,5,113,2
4230,705,6,60,0
4231,706,1,90,0
4232,706,2,100,0
4233,706,3,70,0
4234,706,4,110,0
4235,706,5,150,3
4236,706,6,80,0
4237,707,1,57,0
4238,707,2,80,0
4239,707,3,91,1
4240,707,4,80,0
4241,707,5,87,0
4242,707,6,75,0
4243,708,1,43,0
4244,708,2,70,1
4245,708,3,48,0
4246,708,4,50,0
4247,708,5,60,0
4248,708,6,38,0
4249,709,1,85,0
4250,709,2,110,2
4251,709,3,76,0
4252,709,4,65,0
4253,709,5,82,0
4254,709,6,56,0
4255,710,1,49,0
4256,710,2,66,0
4257,710,3,70,1
4258,710,4,44,0
4259,710,5,55,0
4260,710,6,51,0
4261,711,1,65,0
4262,711,2,90,0
4263,711,3,122,2
4264,711,4,58,0
4265,711,5,75,0
4266,711,6,84,0
4267,712,1,55,0
4268,712,2,69,0
4269,712,3,85,1
4270,712,4,32,0
4271,712,5,35,0
4272,712,6,28,0
4273,713,1,95,0
4274,713,2,117,0
4275,713,3,184,2
4276,713,4,44,0
4277,713,5,46,0
4278,713,6,28,0
4279,714,1,40,0
4280,714,2,30,0
4281,714,3,35,0
4282,714,4,45,0
4283,714,5,40,0
4284,714,6,55,1
4285,715,1,85,0
4286,715,2,70,0
4287,715,3,80,0
4288,715,4,97,0
4289,715,5,80,0
4290,715,6,123,2
4291,716,1,126,3
4292,716,2,131,0
4293,716,3,95,0
4294,716,4,131,0
4295,716,5,98,0
4296,716,6,99,0
4297,717,1,126,3
4298,717,2,131,0
4299,717,3,95,0
4300,717,4,131,0
4301,717,5,98,0
4302,717,6,99,0
4303,718,1,108,3
4304,718,2,100,0
4305,718,3,121,0
4306,718,4,81,0
4307,718,5,95,0
4308,718,6,95,0
4309,719,1,50,0
4310,719,2,100,0
4311,719,3,150,1
4312,719,4,100,0
4313,719,5,150,2
4314,719,6,50,0
4315,720,1,80,0
4316,720,2,110,0
4317,720,3,60,0
4318,720,4,150,3
4319,720,5,130,0
4320,720,6,70,0
4321,721,1,80,0
4322,721,2,110,0
4323,721,3,120,0
4324,721,4,130,3
4325,721,5,90,0
4326,721,6,70,0
4327,722,1,68,1
4328,722,2,55,0
4329,722,3,55,0
4330,722,4,50,0
4331,722,5,50,0
4332,722,6,42,0
4333,723,1,78,2
4334,723,2,75,0
4335,723,3,75,0
4336,723,4,70,0
4337,723,5,70,0
4338,723,6,52,0
4339,724,1,78,0
4340,724,2,107,3
4341,724,3,75,0
4342,724,4,100,0
4343,724,5,100,0
4344,724,6,70,0
4345,725,1,45,0
4346,725,2,65,0
4347,725,3,40,0
4348,725,4,60,0
4349,725,5,40,0
4350,725,6,70,1
4351,726,1,65,0
4352,726,2,85,0
4353,726,3,50,0
4354,726,4,80,0
4355,726,5,50,0
4356,726,6,90,2
4357,727,1,95,0
4358,727,2,115,3
4359,727,3,90,0
4360,727,4,80,0
4361,727,5,90,0
4362,727,6,60,0
4363,728,1,50,0
4364,728,2,54,0
4365,728,3,54,0
4366,728,4,66,1
4367,728,5,56,0
4368,728,6,40,0
4369,729,1,60,0
4370,729,2,69,0
4371,729,3,69,0
4372,729,4,91,2
4373,729,5,81,0
4374,729,6,50,0
4375,730,1,80,0
4376,730,2,74,0
4377,730,3,74,0
4378,730,4,126,3
4379,730,5,116,0
4380,730,6,60,0
4381,731,1,35,0
4382,731,2,75,1
4383,731,3,30,0
4384,731,4,30,0
4385,731,5,30,0
4386,731,6,65,0
4387,732,1,55,0
4388,732,2,85,2
4389,732,3,50,0
4390,732,4,40,0
4391,732,5,50,0
4392,732,6,75,0
4393,733,1,80,0
4394,733,2,120,3
4395,733,3,75,0
4396,733,4,75,0
4397,733,5,75,0
4398,733,6,60,0
4399,734,1,48,0
4400,734,2,70,1
4401,734,3,30,0
4402,734,4,30,0
4403,734,5,30,0
4404,734,6,45,0
4405,735,1,88,0
4406,735,2,110,2
4407,735,3,60,0
4408,735,4,55,0
4409,735,5,60,0
4410,735,6,45,0
4411,736,1,47,0
4412,736,2,62,1
4413,736,3,45,0
4414,736,4,55,0
4415,736,5,45,0
4416,736,6,46,0
4417,737,1,57,0
4418,737,2,82,0
4419,737,3,95,2
4420,737,4,55,0
4421,737,5,75,0
4422,737,6,36,0
4423,738,1,77,0
4424,738,2,70,0
4425,738,3,90,0
4426,738,4,145,3
4427,738,5,75,0
4428,738,6,43,0
4429,739,1,47,0
4430,739,2,82,1
4431,739,3,57,0
4432,739,4,42,0
4433,739,5,47,0
4434,739,6,63,0
4435,740,1,97,0
4436,740,2,132,2
4437,740,3,77,0
4438,740,4,62,0
4439,740,5,67,0
4440,740,6,43,0
4441,741,1,75,0
4442,741,2,70,0
4443,741,3,70,0
4444,741,4,98,2
4445,741,5,70,0
4446,741,6,93,0
4447,742,1,40,0
4448,742,2,45,0
4449,742,3,40,0
4450,742,4,55,0
4451,742,5,40,0
4452,742,6,84,1
4453,743,1,60,0
4454,743,2,55,0
4455,743,3,60,0
4456,743,4,95,0
4457,743,5,70,0
4458,743,6,124,2
4459,744,1,45,0
4460,744,2,65,1
4461,744,3,40,0
4462,744,4,30,0
4463,744,5,40,0
4464,744,6,60,0
4465,745,1,75,0
4466,745,2,115,2
4467,745,3,65,0
4468,745,4,55,0
4469,745,5,65,0
4470,745,6,112,0
4471,746,1,45,1
4472,746,2,20,0
4473,746,3,20,0
4474,746,4,25,0
4475,746,5,25,0
4476,746,6,40,0
4477,747,1,50,0
4478,747,2,53,0
4479,747,3,62,1
4480,747,4,43,0
4481,747,5,52,0
4482,747,6,45,0
4483,748,1,50,0
4484,748,2,63,0
4485,748,3,152,2
4486,748,4,53,0
4487,748,5,142,0
4488,748,6,35,0
4489,749,1,70,0
4490,749,2,100,1
4491,749,3,70,0
4492,749,4,45,0
4493,749,5,55,0
4494,749,6,45,0
4495,750,1,100,0
4496,750,2,125,2
4497,750,3,100,0
4498,750,4,55,0
4499,750,5,85,0
4500,750,6,35,0
4501,751,1,38,0
4502,751,2,40,0
4503,751,3,52,0
4504,751,4,40,0
4505,751,5,72,1
4506,751,6,27,0
4507,752,1,68,0
4508,752,2,70,0
4509,752,3,92,0
4510,752,4,50,0
4511,752,5,132,2
4512,752,6,42,0
4513,753,1,40,0
4514,753,2,55,1
4515,753,3,35,0
4516,753,4,50,0
4517,753,5,35,0
4518,753,6,35,0
4519,754,1,70,0
4520,754,2,105,2
4521,754,3,90,0
4522,754,4,80,0
4523,754,5,90,0
4524,754,6,45,0
4525,755,1,40,0
4526,755,2,35,0
4527,755,3,55,0
4528,755,4,65,0
4529,755,5,75,1
4530,755,6,15,0
4531,756,1,60,0
4532,756,2,45,0
4533,756,3,80,0
4534,756,4,90,0
4535,756,5,100,2
4536,756,6,30,0
4537,757,1,48,0
4538,757,2,44,0
4539,757,3,40,0
4540,757,4,71,0
4541,757,5,40,0
4542,757,6,77,1
4543,758,1,68,0
4544,758,2,64,0
4545,758,3,60,0
4546,758,4,111,0
4547,758,5,60,0
4548,758,6,117,2
4549,759,1,70,0
4550,759,2,75,1
4551,759,3,50,0
4552,759,4,45,0
4553,759,5,50,0
4554,759,6,50,0
4555,760,1,120,0
4556,760,2,125,2
4557,760,3,80,0
4558,760,4,55,0
4559,760,5,60,0
4560,760,6,60,0
4561,761,1,42,1
4562,761,2,30,0
4563,761,3,38,0
4564,761,4,30,0
4565,761,5,38,0
4566,761,6,32,0
4567,762,1,52,0
4568,762,2,40,0
4569,762,3,48,0
4570,762,4,40,0
4571,762,5,48,0
4572,762,6,62,2
4573,763,1,72,0
4574,763,2,120,3
4575,763,3,98,0
4576,763,4,50,0
4577,763,5,98,0
4578,763,6,72,0
4579,764,1,51,0
4580,764,2,52,0
4581,764,3,90,0
4582,764,4,82,0
4583,764,5,110,2
4584,764,6,100,0
4585,765,1,90,0
4586,765,2,60,0
4587,765,3,80,0
4588,765,4,90,0
4589,765,5,110,2
4590,765,6,60,0
4591,766,1,100,0
4592,766,2,120,2
4593,766,3,90,0
4594,766,4,40,0
4595,766,5,60,0
4596,766,6,80,0
4597,767,1,25,0
4598,767,2,35,0
4599,767,3,40,0
4600,767,4,20,0
4601,767,5,30,0
4602,767,6,80,1
4603,768,1,75,0
4604,768,2,125,0
4605,768,3,140,2
4606,768,4,60,0
4607,768,5,90,0
4608,768,6,40,0
4609,769,1,55,0
4610,769,2,55,0
4611,769,3,80,1
4612,769,4,70,0
4613,769,5,45,0
4614,769,6,15,0
4615,770,1,85,0
4616,770,2,75,0
4617,770,3,110,2
4618,770,4,100,0
4619,770,5,75,0
4620,770,6,35,0
4621,771,1,55,0
4622,771,2,60,0
4623,771,3,130,0
4624,771,4,30,0
4625,771,5,130,2
4626,771,6,5,0
4627,772,1,95,2
4628,772,2,95,0
4629,772,3,95,0
4630,772,4,95,0
4631,772,5,95,0
4632,772,6,59,0
4633,773,1,95,3
4634,773,2,95,0
4635,773,3,95,0
4636,773,4,95,0
4637,773,5,95,0
4638,773,6,95,0
4639,774,1,60,0
4640,774,2,60,0
4641,774,3,100,1
4642,774,4,60,0
4643,774,5,100,1
4644,774,6,60,0
4645,775,1,65,0
4646,775,2,115,2
4647,775,3,65,0
4648,775,4,75,0
4649,775,5,95,0
4650,775,6,65,0
4651,776,1,60,0
4652,776,2,78,0
4653,776,3,135,2
4654,776,4,91,0
4655,776,5,85,0
4656,776,6,36,0
4657,777,1,65,0
4658,777,2,98,2
4659,777,3,63,0
4660,777,4,40,0
4661,777,5,73,0
4662,777,6,96,0
4663,778,1,55,0
4664,778,2,90,0
4665,778,3,80,0
4666,778,4,50,0
4667,778,5,105,2
4668,778,6,96,0
4669,779,1,68,0
4670,779,2,105,2
4671,779,3,70,0
4672,779,4,70,0
4673,779,5,70,0
4674,779,6,92,0
4675,780,1,78,0
4676,780,2,60,0
4677,780,3,85,0
4678,780,4,135,2
4679,780,5,91,0
4680,780,6,36,0
4681,781,1,70,0
4682,781,2,131,2
4683,781,3,100,0
4684,781,4,86,0
4685,781,5,90,0
4686,781,6,40,0
4687,782,1,45,0
4688,782,2,55,0
4689,782,3,65,1
4690,782,4,45,0
4691,782,5,45,0
4692,782,6,45,0
4693,783,1,55,0
4694,783,2,75,0
4695,783,3,90,2
4696,783,4,65,0
4697,783,5,70,0
4698,783,6,65,0
4699,784,1,75,0
4700,784,2,110,0
4701,784,3,125,3
4702,784,4,100,0
4703,784,5,105,0
4704,784,6,85,0
4705,785,1,70,0
4706,785,2,115,0
4707,785,3,85,0
4708,785,4,95,0
4709,785,5,75,0
4710,785,6,130,3
4711,786,1,70,0
4712,786,2,85,0
4713,786,3,75,0
4714,786,4,130,3
4715,786,5,115,0
4716,786,6,95,0
4717,787,1,70,0
4718,787,2,130,3
4719,787,3,115,0
4720,787,4,85,0
4721,787,5,95,0
4722,787,6,75,0
4723,788,1,70,0
4724,788,2,75,0
4725,788,3,115,0
4726,788,4,95,0
4727,788,5,130,3
4728,788,6,85,0
4729,789,1,43,1
4730,789,2,29,0
4731,789,3,31,0
4732,789,4,29,0
4733,789,5,31,0
4734,789,6,37,0
4735,790,1,43,0
4736,790,2,29,0
4737,790,3,131,1
4738,790,4,29,0
4739,790,5,131,1
4740,790,6,37,0
4741,791,1,137,0
4742,791,2,137,3
4743,791,3,107,0
4744,791,4,113,0
4745,791,5,89,0
4746,791,6,97,0
4747,792,1,137,0
4748,792,2,113,0
4749,792,3,89,0
4750,792,4,137,3
4751,792,5,107,0
4752,792,6,97,0
4753,793,1,109,0
4754,793,2,53,0
4755,793,3,47,0
4756,793,4,127,0
4757,793,5,131,3
4758,793,6,103,0
4759,794,1,107,0
4760,794,2,139,1
4761,794,3,139,2
4762,794,4,53,0
4763,794,5,53,0
4764,794,6,79,0
4765,795,1,71,0
4766,795,2,137,0
4767,795,3,37,0
4768,795,4,137,0
4769,795,5,37,0
4770,795,6,151,3
4771,796,1,83,0
4772,796,2,89,0
4773,796,3,71,0
4774,796,4,173,3
4775,796,5,71,0
4776,796,6,83,0
4777,797,1,97,0
4778,797,2,101,1
4779,797,3,103,1
4780,797,4,107,1
4781,797,5,101,0
4782,797,6,61,0
4783,798,1,59,0
4784,798,2,181,3
4785,798,3,131,0
4786,798,4,59,0
4787,798,5,31,0
4788,798,6,109,0
4789,799,1,223,3
4790,799,2,101,0
4791,799,3,53,0
4792,799,4,97,0
4793,799,5,53,0
4794,799,6,43,0
4795,800,1,97,0
4796,800,2,107,1
4797,800,3,101,0
4798,800,4,127,2
4799,800,5,89,0
4800,800,6,79,0
4801,801,1,80,0
4802,801,2,95,0
4803,801,3,115,0
4804,801,4,130,3
4805,801,5,115,0
4806,801,6,65,0
4807,802,1,90,0
4808,802,2,125,2
4809,802,3,80,0
4810,802,4,90,0
4811,802,5,90,0
4812,802,6,125,1
4813,803,1,67,0
4814,803,2,73,0
4815,803,3,67,0
4816,803,4,73,0
4817,803,5,67,0
4818,803,6,73,1
4819,804,1,73,0
4820,804,2,73,0
4821,804,3,73,0
4822,804,4,127,3
4823,804,5,73,0
4824,804,6,121,0
4825,805,1,61,0
4826,805,2,131,0
4827,805,3,211,3
4828,805,4,53,0
4829,805,5,101,0
4830,805,6,13,0
4831,806,1,53,0
4832,806,2,127,0
4833,806,3,53,0
4834,806,4,151,3
4835,806,5,79,0
4836,806,6,107,0
4837,807,1,88,0
4838,807,2,112,0
4839,807,3,75,0
4840,807,4,102,0
4841,807,5,80,0
4842,807,6,143,3
4843,808,1,46,0
4844,808,2,65,1
4845,808,3,65,0
4846,808,4,55,0
4847,808,5,35,0
4848,808,6,34,0
4849,809,1,135,0
4850,809,2,143,3
4851,809,3,143,0
4852,809,4,80,0
4853,809,5,65,0
4854,809,6,34,0
4855,810,1,50,0
4856,810,2,65,1
4857,810,3,50,0
4858,810,4,40,0
4859,810,5,40,0
4860,810,6,65,0
4861,811,1,70,0
4862,811,2,85,2
4863,811,3,70,0
4864,811,4,55,0
4865,811,5,60,0
4866,811,6,80,0
4867,812,1,100,0
4868,812,2,125,3
4869,812,3,90,0
4870,812,4,60,0
4871,812,5,70,0
4872,812,6,85,0
4873,813,1,50,0
4874,813,2,71,0
4875,813,3,40,0
4876,813,4,40,0
4877,813,5,40,0
4878,813,6,69,1
4879,814,1,65,0
4880,814,2,86,0
4881,814,3,60,0
4882,814,4,55,0
4883,814,5,60,0
4884,814,6,94,2
4885,815,1,80,0
4886,815,2,116,0
4887,815,3,75,0
4888,815,4,65,0
4889,815,5,75,0
4890,815,6,119,3
4891,816,1,50,0
4892,816,2,40,0
4893,816,3,40,0
4894,816,4,70,0
4895,816,5,40,1
4896,816,6,70,1
4897,817,1,65,0
4898,817,2,60,0
4899,817,3,55,0
4900,817,4,95,2
4901,817,5,55,0
4902,817,6,90,0
4903,818,1,70,0
4904,818,2,85,0
4905,818,3,65,0
4906,818,4,125,0
4907,818,5,65,0
4908,818,6,120,3
4909,819,1,70,1
4910,819,2,55,0
4911,819,3,55,0
4912,819,4,35,0
4913,819,5,35,0
4914,819,6,25,0
4915,820,1,120,2
4916,820,2,95,0
4917,820,3,95,0
4918,820,4,55,0
4919,820,5,75,0
4920,820,6,20,0
4921,821,1,38,0
4922,821,2,47,0
4923,821,3,35,0
4924,821,4,33,0
4925,821,5,35,0
4926,821,6,57,1
4927,822,1,68,0
4928,822,2,67,0
4929,822,3,55,0
4930,822,4,43,0
4931,822,5,55,0
4932,822,6,77,2
4933,823,1,98,0
4934,823,2,87,0
4935,823,3,105,3
4936,823,4,53,0
4937,823,5,85,0
4938,823,6,67,0
4939,824,1,25,0
4940,824,2,20,0
4941,824,3,20,0
4942,824,4,25,0
4943,824,5,45,1
4944,824,6,45,0
4945,825,1,50,0
4946,825,2,35,0
4947,825,3,80,0
4948,825,4,50,0
4949,825,5,90,2
4950,825,6,30,0
4951,826,1,60,0
4952,826,2,45,0
4953,826,3,110,0
4954,826,4,80,0
4955,826,5,120,3
4956,826,6,90,0
4957,827,1,40,0
4958,827,2,28,0
4959,827,3,28,0
4960,827,4,47,0
4961,827,5,52,1
4962,827,6,50,0
4963,828,1,70,0
4964,828,2,58,0
4965,828,3,58,0
4966,828,4,87,0
4967,828,5,92,2
4968,828,6,90,0
4969,829,1,40,0
4970,829,2,40,0
4971,829,3,60,0
4972,829,4,40,0
4973,829,5,60,1
4974,829,6,10,0
4975,830,1,60,0
4976,830,2,50,0
4977,830,3,90,0
4978,830,4,80,0
4979,830,5,120,2
4980,830,6,60,0
4981,831,1,42,0
4982,831,2,40,0
4983,831,3,55,1
4984,831,4,40,0
4985,831,5,45,0
4986,831,6,48,0
4987,832,1,72,0
4988,832,2,80,0
4989,832,3,100,2
4990,832,4,60,0
4991,832,5,90,0
4992,832,6,88,0
4993,833,1,50,0
4994,833,2,64,1
4995,833,3,50,0
4996,833,4,38,0
4997,833,5,38,0
4998,833,6,44,0
4999,834,1,90,0
5000,834,2,115,2
5001,834,3,90,0
5002,834,4,48,0
5003,834,5,68,0
5004,834,6,74,0
5005,835,1,59,1
5006,835,2,45,0
5007,835,3,50,0
5008,835,4,40,0
5009,835,5,50,0
5010,835,6,26,0
5011,836,1,69,0
5012,836,2,90,0
5013,836,3,60,0
5014,836,4,90,0
5015,836,5,60,0
5016,836,6,121,2
5017,837,1,30,0
5018,837,2,40,0
5019,837,3,50,1
5020,837,4,40,0
5021,837,5,50,0
5022,837,6,30,0
5023,838,1,80,0
5024,838,2,60,0
5025,838,3,90,2
5026,838,4,60,0
5027,838,5,70,0
5028,838,6,50,0
5029,839,1,110,0
5030,839,2,80,0
5031,839,3,120,3
5032,839,4,80,0
5033,839,5,90,0
5034,839,6,30,0
5035,840,1,40,0
5036,840,2,40,0
5037,840,3,80,1
5038,840,4,40,0
5039,840,5,40,0
5040,840,6,20,0
5041,841,1,70,0
5042,841,2,110,2
5043,841,3,80,0
5044,841,4,95,0
5045,841,5,60,0
5046,841,6,70,0
5047,842,1,110,2
5048,842,2,85,0
5049,842,3,80,0
5050,842,4,100,0
5051,842,5,80,0
5052,842,6,30,0
5053,843,1,52,0
5054,843,2,57,0
5055,843,3,75,1
5056,843,4,35,0
5057,843,5,50,0
5058,843,6,46,0
5059,844,1,72,0
5060,844,2,107,0
5061,844,3,125,2
5062,844,4,65,0
5063,844,5,70,0
5064,844,6,71,0
5065,845,1,70,0
5066,845,2,85,0
5067,845,3,55,0
5068,845,4,85,0
5069,845,5,95,2
5070,845,6,85,0
5071,846,1,41,0
5072,846,2,63,0
5073,846,3,40,0
5074,846,4,40,0
5075,846,5,30,0
5076,846,6,66,1
5077,847,1,61,0
5078,847,2,123,0
5079,847,3,60,0
5080,847,4,60,0
5081,847,5,50,0
5082,847,6,136,2
5083,848,1,40,0
5084,848,2,38,0
5085,848,3,35,0
5086,848,4,54,1
5087,848,5,35,0
5088,848,6,40,0
5089,849,1,75,0
5090,849,2,98,0
5091,849,3,70,0
5092,849,4,114,2
5093,849,5,70,0
5094,849,6,75,0
5095,850,1,50,0
5096,850,2,65,1
5097,850,3,45,0
5098,850,4,50,0
5099,850,5,50,0
5100,850,6,45,0
5101,851,1,100,0
5102,851,2,115,2
5103,851,3,65,0
5104,851,4,90,0
5105,851,5,90,0
5106,851,6,65,0
5107,852,1,50,0
5108,852,2,68,1
5109,852,3,60,0
5110,852,4,50,0
5111,852,5,50,0
5112,852,6,32,0
5113,853,1,80,0
5114,853,2,118,2
5115,853,3,90,0
5116,853,4,70,0
5117,853,5,80,0
5118,853,6,42,0
5119,854,1,40,0
5120,854,2,45,0
5121,854,3,45,0
5122,854,4,74,1
5123,854,5,54,0
5124,854,6,50,0
5125,855,1,60,0
5126,855,2,65,0
5127,855,3,65,0
5128,855,4,134,2
5129,855,5,114,0
5130,855,6,70,0
5131,856,1,42,0
5132,856,2,30,0
5133,856,3,45,0
5134,856,4,56,1
5135,856,5,53,0
5136,856,6,39,0
5137,857,1,57,0
5138,857,2,40,0
5139,857,3,65,0
5140,857,4,86,2
5141,857,5,73,0
5142,857,6,49,0
5143,858,1,57,0
5144,858,2,90,0
5145,858,3,95,0
5146,858,4,136,3
5147,858,5,103,0
5148,858,6,29,0
5149,859,1,45,0
5150,859,2,45,0
5151,859,3,30,0
5152,859,4,55,1
5153,859,5,40,0
5154,859,6,50,0
5155,860,1,65,0
5156,860,2,60,0
5157,860,3,45,0
5158,860,4,75,2
5159,860,5,55,0
5160,860,6,70,0
5161,861,1,95,0
5162,861,2,120,3
5163,861,3,65,0
5164,861,4,95,0
5165,861,5,75,0
5166,861,6,60,0
5167,862,1,93,0
5168,862,2,90,0
5169,862,3,101,3
5170,862,4,60,0
5171,862,5,81,0
5172,862,6,95,0
5173,863,1,70,0
