id,area_id,method_id,version_id,rate
3899,1352,54,22,20
3900,1353,54,21,20
3901,1353,54,22,20
3902,1354,54,21,20
3903,1354,54,22,20
3904,1355,54,21,20
3905,1355,54,22,20
3906,1356,54,21,20
3907,1356,54,22,20
3908,1357,54,21,20
3909,1357,54,22,20
3910,1358,54,21,20
3911,1358,54,22,20
3912,1359,54,21,20
3913,1359,54,22,20
