id,code,name,creature_id,version_group_id,form_name,sort_order,form_order,battle_only,default_form,enhanced_form,enabled
10283,scatterbug-monsoon,monsoon,664,18,monsoon,899,14,false,false,false,true
10284,scatterbug-savanna,savanna,664,18,savanna,900,15,false,false,false,true
10285,scatterbug-sun,sun,664,18,sun,901,16,false,false,false,true
10286,scatterbug-ocean,ocean,664,18,ocean,902,17,false,false,false,true
10287,scatterbug-jungle,jungle,664,18,jungle,903,18,false,false,false,true
10288,scatterbug-fancy,fancy,664,18,fancy,904,19,false,false,false,true
10289,scatterbug-poke-ball,poke-ball,664,18,poke-ball,905,20,false,false,false,true
10290,spewpa-polar,polar,665,18,polar,907,2,false,false,false,true
10291,spewpa-tundra,tundra,665,18,tundra,908,3,false,false,false,true
10292,spewpa-continental,continental,665,18,continental,909,4,false,false,false,true
10293,spewpa-garden,garden,665,18,garden,910,5,false,false,false,true
10294,spewpa-elegant,elegant,665,18,elegant,911,6,false,false,false,true
10295,spewpa-meadow,meadow,665,18,meadow,912,7,false,false,false,true
10296,spewpa-modern,modern,665,18,modern,913,8,false,false,false,true
10297,spewpa-marine,marine,665,18,marine,914,9,false,false,false,true
10298,spewpa-archipelago,archipelago,665,18,archipelago,915,10,false,false,false,true
10299,spewpa-high-plains,high-plains,665,18,high-plains,916,11,false,false,false,true
10300,spewpa-sandstorm,sandstorm,665,18,sandstorm,917,12,false,false,false,true
10301,spewpa-river,river,665,18,river,918,13,false,false,false,true
10302,spewpa-monsoon,monsoon,665,18,monsoon,919,14,false,false,false,true
10303,spewpa-savanna,savanna,665,18,savanna,920,15,false,false,false,true
10304,spewpa-sun,sun,665,18,sun,921,16,false,false,false,true
10305,spewpa-ocean,ocean,665,18,ocean,922,17,false,false,false,true
10306,spewpa-jungle,jungle,665,18,jungle,923,18,false,false,false,true
10307,spewpa-fancy,fancy,665,18,fancy,924,19,false,false,false,true
10308,spewpa-poke-ball,poke-ball,665,18,poke-ball,925,20,false,false,false,true
10309,ribombee-totem,Totem Ribombee,10150,18,totem,1074,2,false,true,false,true
10310,rockruff-own-tempo,Own Tempo Rockruff,10151,18,own-tempo,1076,2,false,true,false,true
10311,lycanroc-dusk,Dusk Lycanroc,10152,18,dusk,1079,3,false,true,false,true
10312,araquanid-totem,Totem Araquanid,10153,18,totem,1088,2,false,true,false,true
10313,togedemaru-totem,Totem Togedemaru,10154,18,totem,1147,2,false,true,false,true
10314,necrozma-dusk,Dusk Necrozma,10155,18,dusk,1176,2,false,true,false,true
10315,necrozma-dawn,Dawn Necrozma,10156,18,dawn,1177,3,false,true,false,true
10316,necrozma-ultra,Ultra Necrozma,10157,18,ultra,1178,4,false,true,false,true
10317,pikachu-starter,Partner Pikachu,10158,19,starter,50,15,false,true,false,true
10318,eevee-starter,Partner Eevee,10159,19,starter,222,2,false,true,false,true
10319,pikachu-world-cap,World Cap Pikachu,10160,20,world-cap,51,16,false,true,false,true
10320,meowth-galar,Galarian Meowth,10161,20,galar,94,3,false,true,false,true
10321,ponyta-galar,Galarian Ponyta,10162,20,galar,127,2,false,true,false,true
10322,rapidash-galar,Galarian Rapidash,10163,20,galar,129,2,false,true,false,true
10323,slowpoke-galar,Galarian Slowpoke,10164,20,galar,131,2,false,true,false,true
10324,slowbro-galar,Galarian Slowbro,10165,20,galar,134,3,false,true,false,true
10325,farfetchd-galar,Galarian Farfetch’d,10166,20,galar,141,2,false,true,false,true
10326,weezing-galar,Galarian Weezing,10167,20,galar,180,2,false,true,false,true
10327,mr-mime-galar,Galarian Mr. Mime,10168,20,galar,201,2,false,true,false,true
10328,articuno-galar,Galarian Articuno,10169,20,galar,243,2,false,true,false,true
10329,zapdos-galar,Galarian Zapdos,10170,20,galar,245,2,false,true,false,true
10330,moltres-galar,Galarian Moltres,10171,20,galar,247,2,false,true,false,true
10331,slowking-galar,Galarian Slowking,10172,20,galar,136,2,false,true,false,true
10332,corsola-galar,Galarian Corsola,10173,20,galar,358,2,false,true,false,true
10333,zigzagoon-galar,Galarian Zigzagoon,10174,20,galar,399,2,false,true,false,true
10334,linoone-galar,Galarian Linoone,10175,20,galar,401,2,false,true,false,true
10335,darumaka-galar,Galarian Darumaka,10176,20,galar,745,2,false,true,false,true
10336,darmanitan-galar-standard,Standard Galarian Darmanitan,10177,20,galar-standard,748,3,false,true,false,true
10337,darmanitan-galar-zen,Zen Galarian Darmanitan,10178,20,galar-zen,749,4,true,true,false,true
10338,yamask-galar,Galarian Yamask,10179,20,galar,758,2,false,true,false,true
10339,stunfisk-galar,Galarian Stunfisk,10180,20,galar,823,2,false,true,false,true
10340,zygarde-10,10% Zygarde,10181,17,10,1036,2,false,true,false,true
10341,cramorant-gulping,Gulping Cramorant,10182,20,gulping,1228,2,true,true,false,true
10342,cramorant-gorging,Gorging Cramorant,10183,20,gorging,1229,3,true,true,false,true
10343,toxtricity-low-key,Low Key Toxtricity,10184,20,low-key,1234,2,false,true,false,true
10344,sinistea-antique,Antique Sinistea,854,20,antique,1240,2,false,false,false,true
10345,polteageist-antique,Antique Polteageist,855,20,antique,1242,2,false,false,false,true
10346,alcremie-ruby-cream-strawberry-sweet,Ruby Cream Strawberry Sweet Alcremie,869,20,ruby-cream-strawberry-sweet,1257,2,false,false,false,true
10347,alcremie-matcha-cream-strawberry-sweet,Matcha Cream Strawberry Sweet Alcremie,869,20,matcha-cream-strawberry-sweet,1258,3,false,false,false,true
10348,alcremie-mint-cream-strawberry-sweet,Mint Cream Strawberry Sweet Alcremie,869,20,mint-cream-strawberry-sweet,1259,4,false,false,false,true
10349,alcremie-lemon-cream-strawberry-sweet,Lemon Cream Strawberry Sweet Alcremie,869,20,lemon-cream-strawberry-sweet,1260,5,false,false,false,true
10350,alcremie-salted-cream-strawberry-sweet,Salted Cream Strawberry Sweet Alcremie,869,20,salted-cream-strawberry-sweet,1261,6,false,false,false,true
10351,alcremie-ruby-swirl-strawberry-sweet,Ruby Swirl Strawberry Sweet Alcremie,869,20,ruby-swirl-strawberry-sweet,1262,7,false,false,false,true
10352,alcremie-caramel-swirl-strawberry-sweet,Caramel Swirl Strawberry Sweet Alcremie,869,20,caramel-swirl-strawberry-sweet,1263,8,false,false,false,true
10353,alcremie-rainbow-swirl-strawberry-sweet,Rainbow Swirl Strawberry Sweet Alcremie,869,20,rainbow-swirl-strawberry-sweet,1264,9,false,false,false,true
10354,eiscue-noice,Noice Eiscue,10185,20,noice,1272,2,true,true,false,true
10355,indeedee-female,Female Indeedee,10186,20,female,1274,2,false,true,false,true
10356,morpeko-hangry,Hangry Morpeko,10187,20,hangry,1276,2,true,true,false,true
10357,zacian-crowned,Crowned Zacian,10188,20,crowned,1288,2,true,true,false,true
10358,zamazenta-crowned,Crowned Zamazenta,10189,20,crowned,1290,2,true,true,false,true
10359,eternatus-eternamax,Eternamax Eternatus,10190,20,eternamax,1292,2,false,true,false,true
10360,urshifu-rapid-strike,Rapid Strike Urshifu,10191,20,rapid-strike,1295,2,false,true,false,true
10361,zarude-dada,Dada Zarude,10192,20,dada,1297,2,false,true,false,true
10362,calyrex-ice,Ice Calyrex,10193,20,ice,1303,2,false,true,false,true
10363,calyrex-shadow,Shadow Calyrex,10194,20,shadow,1304,3,false,true,false,true
10364,venusaur-gmax,Gigantamax Venusaur,10195,20,gmax,1292,1,true,true,false,true
10365,charizard-gmax,Gigantamax Charizard,10196,20,gmax,1293,1,true,true,false,true
10366,blastoise-gmax,Gigantamax Blastoise,10197,20,gmax,1294,1,true,true,false,true
10367,butterfree-gmax,Gigantamax Butterfree,10198,20,gmax,1295,1,true,true,false,true
10368,pikachu-gmax,Gigantamax Pikachu,10199,20,gmax,1296,1,true,true,false,true
10369,meowth-gmax,Gigantamax Meowth,10200,20,gmax,1297,1,true,true,false,true
10370,machamp-gmax,Gigantamax Machamp,10201,20,gmax,1298,1,true,true,false,true
10371,gengar-gmax,Gigantamax Gengar,10202,20,gmax,1299,1,true,true,false,true
10372,kingler-gmax,Gigantamax Kingler,10203,20,gmax,1300,1,true,true,false,true
10373,lapras-gmax,Gigantamax Lapras,10204,20,gmax,1301,1,true,true,false,true
10374,eevee-gmax,Gigantamax Eevee,10205,20,gmax,1302,1,true,true,false,true
10375,snorlax-gmax,Gigantamax Snorlax,10206,20,gmax,1303,1,true,true,false,true
10376,garbodor-gmax,Gigantamax Garbodor,10207,20,gmax,1304,1,true,true,false,true
10377,melmetal-gmax,Gigantamax Melmetal,10208,20,gmax,1305,1,true,true,false,true
10378,rillaboom-gmax,Gigantamax Rillaboom,10209,20,gmax,1306,1,true,true,false,true
10379,cinderace-gmax,Gigantamax Cinderace,10210,20,gmax,1307,1,true,true,false,true
10380,inteleon-gmax,Gigantamax Inteleon,10211,20,gmax,1308,1,true,true,false,true
10381,corviknight-gmax,Gigantamax Corviknight,10212,20,gmax,1309,1,true,true,false,true
10382,orbeetle-gmax,Gigantamax Orbeetle,10213,20,gmax,1310,1,true,true,false,true
10383,drednaw-gmax,Gigantamax Drednaw,10214,20,gmax,1311,1,true,true,false,true
10384,coalossal-gmax,Gigantamax Coalossal,10215,20,gmax,1312,1,true,true,false,true
10385,flapple-gmax,Gigantamax Flapple,10216,20,gmax,1313,1,true,true,false,true
10386,appletun-gmax,Gigantamax Appletun,10217,20,gmax,1314,1,true,true,false,true
10387,sandaconda-gmax,Gigantamax Sandaconda,10218,20,gmax,1315,1,true,true,false,true
10388,toxtricity-amped-gmax,Gigantamax Amped Toxtricity,10219,20,gmax,1316,1,true,true,false,true
10389,centiskorch-gmax,Gigantamax Centiskorch,10220,20,gmax,1317,1,true,true,false,true
10390,hatterene-gmax,Gigantamax Hatterene,10221,20,gmax,1318,1,true,true,false,true
10391,grimmsnarl-gmax,Gigantamax Grimmsnarl,10222,20,gmax,1319,1,true,true,false,true
10392,alcremie-gmax,Gigantamax Alcremie,10223,20,gmax,1320,1,true,true,false,true
10393,copperajah-gmax,Gigantamax Copperajah,10224,20,gmax,1321,1,true,true,false,true
10394,duraludon-gmax,Gigantamax Duraludon,10225,20,gmax,1322,1,true,true,false,true
10395,urshifu-single-strike-gmax,Gigantamax Single Strike Urshifu,10226,20,gmax,1324,1,true,true,false,true
10396,urshifu-rapid-strike-gmax,Gigantamax Rapid Strike Urshifu,10227,20,gmax,1325,1,true,true,false,true
10397,toxtricity-low-key-gmax,Gigantamax Low Key Toxtricity,10228,20,gmax,1326,1,true,true,false,true
10398,growlithe-hisui,Hisuian Growlithe,10229,24,hisui,1327,2,false,true,false,true
10399,arcanine-hisui,Hisuian Arcanine,10230,24,hisui,1328,2,false,true,false,true
10400,voltorb-hisui,Hisuian Voltorb,10231,24,hisui,1329,2,false,true,false,true
10401,electrode-hisui,Hisuian Electrode,10232,24,hisui,1330,2,false,true,false,true
10402,typhlosion-hisui,Hisuian Typhlosion,10233,24,hisui,1331,2,false,true,false,true
10403,qwilfish-hisui,Hisuian Qwilfish,10234,24,hisui,1332,2,false,true,false,true
10404,sneasel-hisui,Hisuian Sneasel,10235,24,hisui,1333,2,false,true,false,true
10405,samurott-hisui,Hisuian Samurott,10236,24,hisui,1334,2,false,true,false,true
10406,lilligant-hisui,Hisuian Lilligant,10237,24,hisui,1335,2,false,true,false,true
10407,zorua-hisui,Hisuian Zorua,10238,24,hisui,1336,2,false,true,false,true
10408,zoroark-hisui,Hisuian Zoroark,10239,24,hisui,1337,2,false,true,false,true
10409,braviary-hisui,Hisuian Braviary,10240,24,hisui,1338,2,false,true,false,true
10410,sliggoo-hisui,Hisuian Sliggoo,10241,24,hisui,1339,2,false,true,false,true
10411,goodra-hisui,Hisuian Goodra,10242,24,hisui,1340,2,false,true,false,true
10412,avalugg-hisui,Hisuian Avalugg,10243,24,hisui,1341,2,false,true,false,true
10413,decidueye-hisui,Hisuian Decidueye,10244,24,hisui,1342,2,false,true,false,true
10414,dialga-origin,Origin Dialga,10245,24,origin,1343,2,false,true,false,true
10415,palkia-origin,Origin Palkia,10246,24,origin,1345,2,false,true,false,true
10416,basculin-white-striped,White-Striped Basculin,10247,24,white-striped,1346,3,false,true,false,true
10417,basculegion-female,Female Basculegion,10248,24,female,1347,2,false,true,false,true
10418,enamorus-therian,Therian Enamorus,10249,24,therian,1348,2,false,true,false,true
10419,tauros-paldea-combat-breed,Paldean Tauros (Combat Breed),10250,25,paldea-combat-breed,1349,2,false,true,false,true
10420,tauros-paldea-blaze-breed,Paldean Tauros (Blaze Breed),10251,25,paldea-blaze-breed,1350,3,false,true,false,true
10421,tauros-paldea-aqua-breed,Paldean Tauros (Aqua Breed),10252,25,paldea-aqua-breed,1351,4,false,true,false,true
10422,wooper-paldea,Paldean Wooper,10253,25,paldea,1352,2,false,true,false,true
10423,oinkologne-female,Female Oinkologne,10254,25,female,1353,2,false,true,false,true
10424,dudunsparce-three-segment,Three-Segment Form Dudunsparce,10255,25,three-segment,1354,2,false,true,false,true
10425,palafin-hero,Hero Form Palafin,10256,25,hero,1355,2,true,true,false,true
10426,maushold-family-of-three,Maushold (Family of Three),10257,25,family-of-three,1356,1,false,true,false,true
10427,tatsugiri-droopy,Droopy Form Tatsugiri,10258,25,droopy,1358,2,false,true,false,true
10428,tatsugiri-stretchy,Stretchy Form Tatsugiri,10259,25,stretchy,1361,3,false,true,false,true
10429,squawkabilly-blue-plumage,Blue Plumage Squawkabilly,10260,25,blue-plumage,1363,2,false,true,false,true
10430,squawkabilly-yellow-plumage,Yellow Plumage Squawkabilly,10261,25,yellow-plumage,1364,3,false,true,false,true
10431,squawkabilly-white-plumage,White Plumage Squawkabilly,10262,25,white-plumage,1365,4,false,true,false,true
10432,gimmighoul-roaming,Roaming Form Gimmighoul,10263,25,roaming,1366,2,false,true,false,true
10433,koraidon-limited-build,Koraidon Forme Limitée,10264,25,limited-build,1367,2,false,false,false,true
10434,koraidon-sprinting-build,Koraidon Forme de Course,10265,25,sprinting-build,1368,3,false,false,false,true
10435,koraidon-swimming-build,Koraidon Forme de Nage,10266,25,swimming-build,1369,4,false,false,false,true
10436,koraidon-gliding-build,Koraidon Forme de Vol,10267,25,gliding-build,1370,5,false,false,false,true
10437,miraidon-low-power-mode,Miraidon Mode Bridé,10268,25,low-power-mode,1371,2,false,false,false,true
10438,miraidon-drive-mode,Miraidon Mode Terrestre,10269,25,drive-mode,1372,3,false,false,false,true
10439,miraidon-aquatic-mode,Miraidon Mode Aquatique,10270,25,aquatic-mode,1373,4,false,false,false,true
10440,miraidon-glide-mode,Miraidon Mode Aérien,10271,25,glide-mode,1374,5,false,false,false,true
10441,ursaluna-bloodmoon,Bloodmoon Ursaluna,10272,26,bloodmoon,1421,2,false,true,false,true
10442,ogerpon-wellspring-mask,Wellspring Mask Ogerpon,10273,26,wellspring-mask,1431,2,false,true,false,true
10443,ogerpon-hearthflame-mask,Hearthflame Mask Ogerpon,10274,26,hearthflame-mask,1432,3,false,true,false,true
10444,ogerpon-cornerstone-mask,Cornerstone Mask Ogerpon,10275,26,cornerstone-mask,1433,4,false,true,false,true
10445,terapagos-terastal,Terastal Form Terapagos,10276,27,terastal,1441,2,true,true,false,true
10446,terapagos-stellar,Stellar Form Terapagos,10277,27,stellar,1442,3,true,true,false,true
10447,poltchageist-artisan,Artisan Form Poltchageist,1012,26,artisan,1424,2,false,false,false,true
10448,sinistcha-masterpiece,Masterpiece Form Sinistcha,1013,26,masterpiece,1426,2,false,false,false,true
10449,alcremie-vanilla-cream-berry-sweet,Vanilla Cream Berry Sweet Alcremie,869,20,vanilla-cream-berry-sweet,1256,10,false,false,false,true
10450,alcremie-ruby-cream-berry-sweet,Ruby Cream Berry Sweet Alcremie,869,20,ruby-cream-berry-sweet,1257,11,false,false,false,true
10451,alcremie-matcha-cream-berry-sweet,Matcha Cream Berry Sweet Alcremie,869,20,matcha-cream-berry-sweet,1258,12,false,false,false,true
10452,alcremie-mint-cream-berry-sweet,Mint Cream Berry Sweet Alcremie,869,20,mint-cream-berry-sweet,1259,13,false,false,false,true
10453,alcremie-lemon-cream-berry-sweet,Lemon Cream Berry Sweet Alcremie,869,20,lemon-cream-berry-sweet,1260,14,false,false,false,true
10454,alcremie-salted-cream-berry-sweet,Salted Cream Berry Sweet Alcremie,869,20,salted-cream-berry-sweet,1261,15,false,false,false,true
10455,alcremie-ruby-swirl-berry-sweet,Ruby Swirl Berry Sweet Alcremie,869,20,ruby-swirl-berry-sweet,1262,16,false,false,false,true
10456,alcremie-caramel-swirl-berry-sweet,Caramel Swirl Berry Sweet Alcremie,869,20,caramel-swirl-berry-sweet,1263,17,false,false,false,true
10457,alcremie-rainbow-swirl-berry-sweet,Rainbow Swirl Berry Sweet Alcremie,869,20,rainbow-swirl-berry-sweet,1264,18,false,false,false,true
10458,alcremie-vanilla-cream-love-sweet,Vanilla Cream Love Sweet Alcremie,869,20,vanilla-cream-love-sweet,1256,19,false,false,false,true
10459,alcremie-ruby-cream-love-sweet,Ruby Cream Love Sweet Alcremie,869,20,ruby-cream-love-sweet,1257,20,false,false,false,true
10460,alcremie-matcha-cream-love-sweet,Matcha Cream Love Sweet Alcremie,869,20,matcha-cream-love-sweet,1258,21,false,false,false,true
10461,alcremie-mint-cream-love-sweet,Mint Cream Love Sweet Alcremie,869,20,mint-cream-love-sweet,1259,22,false,false,false,true
10462,alcremie-lemon-cream-love-sweet,Lemon Cream Love Sweet Alcremie,869,20,lemon-cream-love-sweet,1260,23,false,false,false,true
10463,alcremie-salted-cream-love-sweet,Salted Cream Love Sweet Alcremie,869,20,salted-cream-love-sweet,1261,24,false,false,false,true
10464,alcremie-ruby-swirl-love-sweet,Ruby Swirl Love Sweet Alcremie,869,20,ruby-swirl-love-sweet,1262,25,false,false,false,true
10465,alcremie-caramel-swirl-love-sweet,Caramel Swirl Love Sweet Alcremie,869,20,caramel-swirl-love-sweet,1263,26,false,false,false,true
10466,alcremie-rainbow-swirl-love-sweet,Rainbow Swirl Love Sweet Alcremie,869,20,rainbow-swirl-love-sweet,1264,27,false,false,false,true
10467,alcremie-vanilla-cream-star-sweet,Vanilla Cream Star Sweet Alcremie,869,20,vanilla-cream-star-sweet,1256,28,false,false,false,true
10468,alcremie-ruby-cream-star-sweet,Ruby Cream Star Sweet Alcremie,869,20,ruby-cream-star-sweet,1257,29,false,false,false,true
10469,alcremie-matcha-cream-star-sweet,Matcha Cream Star Sweet Alcremie,869,20,matcha-cream-star-sweet,1258,30,false,false,false,true
10470,alcremie-mint-cream-star-sweet,Mint Cream Star Sweet Alcremie,869,20,mint-cream-star-sweet,1259,31,false,false,false,true
10471,alcremie-lemon-cream-star-sweet,Lemon Cream Star Sweet Alcremie,869,20,lemon-cream-star-sweet,1260,32,false,false,false,true
10472,alcremie-salted-cream-star-sweet,Salted Cream Star Sweet Alcremie,869,20,salted-cream-star-sweet,1261,33,false,false,false,true
10473,alcremie-ruby-swirl-star-sweet,Ruby Swirl Star Sweet Alcremie,869,20,ruby-swirl-star-sweet,1262,34,false,false,false,true
10474,alcremie-caramel-swirl-star-sweet,Caramel Swirl Star Sweet Alcremie,869,20,caramel-swirl-star-sweet,1263,35,false,false,false,true
10475,alcremie-rainbow-swirl-star-sweet,Rainbow Swirl Star Sweet Alcremie,869,20,rainbow-swirl-star-sweet,1264,36,false,false,false,true
10476,alcremie-vanilla-cream-clover-sweet,Vanilla Cream Clover Sweet Alcremie,869,20,vanilla-cream-clover-sweet,1256,37,false,false,false,true
10477,alcremie-ruby-cream-clover-sweet,Ruby Cream Clover Sweet Alcremie,869,20,ruby-cream-clover-sweet,1257,38,false,false,false,true
10478,alcremie-matcha-cream-clover-sweet,Matcha Cream Clover Sweet Alcremie,869,20,matcha-cream-clover-sweet,1258,39,false,false,false,true
10479,alcremie-mint-cream-clover-sweet,Mint Cream Clover Sweet Alcremie,869,20,mint-cream-clover-sweet,1259,40,false,false,false,true
10480,alcremie-lemon-cream-clover-sweet,Lemon Cream Clover Sweet Alcremie,869,20,lemon-cream-clover-sweet,1260,41,false,false,false,true
10481,alcremie-salted-cream-clover-sweet,Salted Cream Clover Sweet Alcremie,869,20,salted-cream-clover-sweet,1261,42,false,false,false,true
10482,alcremie-ruby-swirl-clover-sweet,Ruby Swirl Clover Sweet Alcremie,869,20,ruby-swirl-clover-sweet,1262,43,false,false,false,true
10483,alcremie-caramel-swirl-clover-sweet,Caramel Swirl Clover Sweet Alcremie,869,20,caramel-swirl-clover-sweet,1263,44,false,false,false,true
10484,alcremie-rainbow-swirl-clover-sweet,Rainbow Swirl Clover Sweet Alcremie,869,20,rainbow-swirl-clover-sweet,1264,45,false,false,false,true
10485,alcremie-vanilla-cream-flower-sweet,Vanilla Cream Flower Sweet Alcremie,869,20,vanilla-cream-flower-sweet,1256,46,false,false,false,true
10486,alcremie-ruby-cream-flower-sweet,Ruby Cream Flower Sweet Alcremie,869,20,ruby-cream-flower-sweet,1257,47,false,false,false,true
10487,alcremie-matcha-cream-flower-sweet,Matcha Cream Flower Sweet Alcremie,869,20,matcha-cream-flower-sweet,1258,48,false,false,false,true
10488,alcremie-mint-cream-flower-sweet,Mint Cream Flower Sweet Alcremie,869,20,mint-cream-flower-sweet,1259,49,false,false,false,true
10489,alcremie-lemon-cream-flower-sweet,Lemon Cream Flower Sweet Alcremie,869,20,lemon-cream-flower-sweet,1260,50,false,false,false,true
10490,alcremie-salted-cream-flower-sweet,Salted Cream Flower Sweet Alcremie,869,20,salted-cream-flower-sweet,1261,51,false,false,false,true
10491,alcremie-ruby-swirl-flower-sweet,Ruby Swirl Flower Sweet Alcremie,869,20,ruby-swirl-flower-sweet,1262,52,false,false,false,true
10492,alcremie-caramel-swirl-flower-sweet,Caramel Swirl Flower Sweet Alcremie,869,20,caramel-swirl-flower-sweet,1263,53,false,false,false,true
10493,alcremie-rainbow-swirl-flower-sweet,Rainbow Swirl Flower Sweet Alcremie,869,20,rainbow-swirl-flower-sweet,1264,54,false,false,false,true
10494,alcremie-vanilla-cream-ribbon-sweet,Vanilla Cream Ribbon Sweet Alcremie,869,20,vanilla-cream-ribbon-sweet,1256,55,false,false,false,true
10495,alcremie-ruby-cream-ribbon-sweet,Ruby Cream Ribbon Sweet Alcremie,869,20,ruby-cream-ribbon-sweet,1257,56,false,false,false,true
10496,alcremie-matcha-cream-ribbon-sweet,Matcha Cream Ribbon Sweet Alcremie,869,20,matcha-cream-ribbon-sweet,1258,57,false,false,false,true
10497,alcremie-mint-cream-ribbon-sweet,Mint Cream Ribbon Sweet Alcremie,869,20,mint-cream-ribbon-sweet,1259,58,false,false,false,true
10498,alcremie-lemon-cream-ribbon-sweet,Lemon Cream Ribbon Sweet Alcremie,869,20,lemon-cream-ribbon-sweet,1260,59,false,false,false,true
10499,alcremie-salted-cream-ribbon-sweet,Salted Cream Ribbon Sweet Alcremie,869,20,salted-cream-ribbon-sweet,1261,60,false,false,false,true
10500,alcremie-ruby-swirl-ribbon-sweet,Ruby Swirl Ribbon Sweet Alcremie,869,20,ruby-swirl-ribbon-sweet,1262,61,false,false,false,true
10501,alcremie-caramel-swirl-ribbon-sweet,Caramel Swirl Ribbon Sweet Alcremie,869,20,caramel-swirl-ribbon-sweet,1263,62,false,false,false,true
10502,alcremie-rainbow-swirl-ribbon-sweet,Rainbow Swirl Ribbon Sweet Alcremie,869,20,rainbow-swirl-ribbon-sweet,1264,63,false,false,false,true
10503,clefable-mega,Mega Clefable,10278,31,mega,69,2,true,true,true,true
10504,victreebel-mega,Mega Victreebel,10279,31,mega,117,2,true,true,true,true
10505,starmie-mega,Mega Starmie,10280,31,mega,198,2,true,true,true,true
10506,dragonite-mega,Mega Dragonite,10281,31,mega,251,2,true,true,true,true
10507,meganium-mega,Mega Meganium,10282,31,mega,259,2,true,true,true,true
10508,feraligatr-mega,Mega Feraligatr,10283,31,mega,266,2,true,true,true,true
10509,skarmory-mega,Mega Skarmory,10284,31,mega,365,2,true,true,true,true
10510,froslass-mega,Mega Froslass,10285,31,mega,523,2,true,true,true,true
10511,emboar-mega,Mega Emboar,10286,31,mega,686,2,true,true,true,true
10512,excadrill-mega,Mega Excadrill,10287,31,mega,717,2,true,true,true,true
10513,scolipede-mega,Mega Scolipede,10288,31,mega,734,2,true,true,true,true
10514,scrafty-mega,Mega Scrafty,10289,31,mega,755,2,true,true,true,true
10515,eelektross-mega,Mega Eelektross,10290,31,mega,807,2,true,true,true,true
10516,chandelure-mega,Mega Chandelure,10291,31,mega,813,2,true,true,true,true
10517,chesnaught-mega,Mega Chesnaught,10292,31,mega,870,2,true,true,true,true
10518,delphox-mega,Mega Delphox,10293,31,mega,874,2,true,true,true,true
10519,greninja-mega,Mega Greninja,10294,31,mega,880,4,true,true,true,true
10520,pyroar-mega,Mega Pyroar,10295,31,mega,948,3,true,true,true,true
10521,floette-mega,Mega Floette,10296,31,mega,960,7,true,true,true,true
10522,malamar-mega,Mega Malamar,10297,31,mega,995,2,true,true,true,true
10523,barbaracle-mega,Mega Barbaracle,10298,31,mega,998,2,true,true,true,true
10524,dragalge-mega,Mega Dragalge,10299,31,mega,1001,2,true,true,true,true
10525,hawlucha-mega,Mega Hawlucha,10300,31,mega,1011,2,true,true,true,true
10526,zygarde-mega,Mega Zygarde,10301,31,mega,1040,6,true,true,true,true
10527,drampa-mega,Mega Drampa,10302,31,mega,1154,2,true,true,true,true
10528,falinks-mega,Mega Falinks,10303,31,mega,1266,2,true,true,true,true
10529,raichu-mega-x,Mega Raichu X,10304,31,mega-x,54,3,true,true,true,true
10530,raichu-mega-y,Mega Raichu Y,10305,31,mega-y,55,4,true,true,true,true
10531,chimecho-mega,Mega Chimecho,10306,31,mega,515,2,true,true,true,true
10532,absol-mega-z,Mega Absol Z,10307,31,mega-z,518,3,true,true,true,true
10533,staraptor-mega,Mega Staraptor,10308,31,mega,570,2,true,true,true,true
10534,garchomp-mega-z,Mega Garchomp Z,10309,31,mega-z,620,3,true,true,true,true
10535,lucario-mega-z,Mega Lucario Z,10310,31,mega-z,624,3,true,true,true,true
10536,heatran-mega,Mega Heatran,10311,31,mega,649,2,true,true,true,true
10537,darkrai-mega,Mega Darkrai,10312,31,mega,657,2,true,true,true,true
10538,golurk-mega,Mega Golurk,10313,31,mega,829,2,true,true,true,true
10539,meowstic-male-mega,Mega Meowstic,10314,31,mega-male,983,3,true,true,true,true
10540,crabominable-mega,Mega Crabominable,10315,31,mega,1067,2,true,true,true,true
10541,golisopod-mega,Mega Golisopod,10316,31,mega,1107,2,true,true,true,true
10542,magearna-mega,Mega Magearna,10317,31,mega,1181,3,true,true,true,true
10543,magearna-original-mega,Mega Original Magearna,10318,31,mega,1182,4,true,true,true,true
10544,zeraora-mega,Mega Zeraora,10319,31,mega,1189,2,true,true,true,true
10545,scovillain-mega,Mega Scovillain,10320,31,mega,1344,2,true,true,true,true
10546,glimmora-mega,Mega Glimmora,10321,31,mega,1377,2,true,true,true,true
10547,tatsugiri-curly-mega,Mega Curly Tatsugiri,10322,31,mega,1359,4,true,true,true,true
10548,tatsugiri-droopy-mega,Mega Droopy Tatsugiri,10323,31,mega,1360,5,true,true,true,true
10549,tatsugiri-stretchy-mega,Mega Stretchy Tatsugiri,10324,31,mega,1362,6,true,true,true,true
10550,baxcalibur-mega,Mega Baxcalibur,10325,31,mega,1357,2,true,true,true,true
10551,pyroar-female,Female Pyroar,668,15,female,949,2,false,false,false,true
10552,frillish-female,Female Frillish,592,11,female,794,2,false,false,false,true
10553,jellicent-female,Female Jellicent,593,11,female,795,2,false,false,false,true
10554,meowstic-female-mega,Mega Meowstic,10326,31,mega-female,984,4,true,true,true,true
