id,area_id,creature_id,method_id,min_level,max_level,chance,max_chance
58214,686,525,1,32,32,10,25
58215,686,525,1,34,34,10,25
58217,686,525,1,35,35,1,25
58222,686,527,1,32,32,20,35
58223,686,527,1,34,34,10,35
58225,686,527,1,35,35,1,35
58239,686,530,10,32,32,20,100
58241,686,530,10,33,33,10,100
58243,686,530,10,34,34,10,100
58249,686,530,10,35,35,1,100
58250,687,322,1,31,31,20,20
58251,687,323,1,35,35,5,5
58252,687,325,1,31,31,20,20
58253,687,326,1,35,35,5,5
58256,687,451,1,33,33,10,15
58257,687,451,1,35,35,5,15
58262,687,525,1,32,32,10,25
58263,687,525,1,34,34,10,25
58265,687,525,1,35,35,1,25
58270,687,527,1,32,32,20,35
58271,687,527,1,34,34,10,35
58273,687,527,1,35,35,1,35
58287,687,530,10,32,32,20,100
58289,687,530,10,33,33,10,100
58291,687,530,10,34,34,10,100
58297,687,530,10,35,35,1,100
58298,688,322,1,31,31,20,20
58299,688,323,1,35,35,5,5
58300,688,325,1,31,31,20,20
58301,688,326,1,35,35,5,5
58304,688,451,1,33,33,10,15
58305,688,451,1,35,35,5,15
58310,688,525,1,32,32,10,25
58311,688,525,1,34,34,10,25
58313,688,525,1,35,35,1,25
58318,688,527,1,32,32,20,35
58319,688,527,1,34,34,10,35
58321,688,527,1,35,35,1,35
58335,688,530,10,32,32,20,100
58337,688,530,10,33,33,10,100
58339,688,530,10,34,34,10,100
58345,688,530,10,35,35,1,100
58346,689,322,1,31,31,20,20
58347,689,323,1,35,35,5,5
58348,689,325,1,31,31,20,20
58349,689,326,1,35,35,5,5
58352,689,451,1,33,33,10,15
58353,689,451,1,35,35,5,15
58358,689,525,1,32,32,10,25
58359,689,525,1,34,34,10,25
58361,689,525,1,35,35,1,25
58366,689,527,1,32,32,20,35
58367,689,527,1,34,34,10,35
58369,689,527,1,35,35,1,35
58383,689,530,10,32,32,20,100
58385,689,530,10,33,33,10,100
58387,689,530,10,34,34,10,100
58393,689,530,10,35,35,1,100
58396,690,20,1,32,32,10,15
58397,690,20,1,33,33,5,15
58400,690,42,1,32,32,10,15
58401,690,42,1,33,33,5,15
58405,690,354,1,32,32,10,15
58407,690,354,1,34,34,1,15
58408,690,574,1,31,31,20,20
58410,690,575,1,34,34,1,5
58411,690,577,1,31,31,20,20
58413,690,578,1,34,34,1,5
58416,690,607,1,31,31,20,30
58417,690,607,1,33,33,10,30
58420,691,20,1,32,32,10,15
58421,691,20,1,33,33,5,15
58424,691,42,1,32,32,10,15
58425,691,42,1,33,33,5,15
58429,691,354,1,32,32,10,15
58431,691,354,1,34,34,1,15
58432,691,574,1,31,31,20,20
58433,691,575,1,33,33,10,15
58435,691,575,1,34,34,1,15
58436,691,577,1,31,31,20,20
58437,691,578,1,33,33,10,15
58439,691,578,1,34,34,1,15
58441,691,607,1,31,31,20,20
58445,692,19,1,17,17,5,10
58449,692,95,10,16,16,20,25
58451,692,95,1,18,18,1,25
58455,692,524,1,16,16,20,34
58456,692,524,1,17,17,10,34
58457,692,524,1,18,18,4,34
58461,692,527,1,16,16,20,31
58462,692,527,1,17,17,10,31
58463,692,527,1,18,18,1,31
58475,692,529,10,16,16,20,80
58477,692,529,10,17,17,10,80
58479,692,529,10,18,18,10,80
58485,692,529,10,19,19,1,80
58488,692,532,1,17,17,10,20
58489,692,532,1,18,18,10,20
58493,693,20,1,29,29,5,10
58498,693,60,4,40,60,40,60
58501,693,60,4,50,70,1,60
58504,693,61,12,40,60,40,55
58505,693,61,12,50,70,15,55
58509,693,62,12,50,70,1,5
58513,693,95,10,27,27,20,25
58515,693,95,1,30,30,1,25
58518,693,183,5,10,30,30,90
58519,693,183,13,10,30,60,90
58523,693,184,13,10,30,1,5
58527,693,525,1,27,27,20,34
58528,693,525,1,28,28,10,34
58529,693,525,1,30,30,4,34
58533,693,527,1,27,27,20,31
58534,693,527,1,28,28,10,31
58535,693,527,1,30,30,1,31
58547,693,529,10,27,27,20,80
58549,693,529,10,28,28,10,80
58551,693,529,10,29,29,10,80
58557,693,529,10,30,30,1,80
58560,693,533,1,28,28,10,20
58561,693,533,1,30,30,10,20
58562,693,550,4,40,60,40,110
58566,693,550,5,10,30,1,110
58567,693,550,12,40,60,40,75
58569,693,550,13,10,30,5,75
58570,693,10016,12,40,60,40,75
58572,693,10016,13,10,30,5,75
58573,693,10016,4,40,60,40,110
58577,693,10016,5,10,30,1,110
58581,694,95,10,27,27,20,25
58583,694,95,1,30,30,1,25
58588,694,525,1,27,27,20,39
58589,694,525,1,28,28,10,39
58590,694,525,1,29,29,5,39
58591,694,525,1,30,30,4,39
58596,694,527,1,27,27,20,36
58597,694,527,1,28,28,10,36
58598,694,527,1,29,29,5,36
58599,694,527,1,30,30,1,36
58611,694,529,10,27,27,20,80
58613,694,529,10,28,28,10,80
58615,694,529,10,29,29,10,80
58621,694,529,10,30,30,1,80
58624,694,533,1,28,28,10,20
58625,694,533,1,30,30,10,20
58630,695,60,4,50,60,40,60
58633,695,60,4,60,70,1,60
58636,695,61,12,50,60,40,55
58637,695,61,12,60,60,15,55
58641,695,62,12,60,60,1,5
58645,695,95,10,54,54,20,25
58647,695,95,1,57,57,1,25
58651,695,208,10,57,57,1,5
58654,695,299,1,55,55,10,15
58655,695,299,1,57,57,5,15
58658,695,305,1,55,55,10,15
58659,695,305,1,57,57,5,15
58664,695,525,1,54,54,20,35
58665,695,525,1,55,55,10,35
58667,695,525,1,56,56,1,35
58669,695,527,1,54,54,10,10
58679,695,530,10,54,54,20,75
58681,695,530,10,55,55,10,75
58683,695,530,10,56,56,10,75
58687,695,530,10,57,57,1,75
58688,695,550,4,50,60,40,140
58690,695,550,5,45,60,30,140
58693,695,550,5,50,60,1,140
58694,695,550,12,50,60,40,140
58696,695,550,13,45,60,30,140
58699,695,550,13,50,60,1,140
58701,695,632,1,54,54,20,20
58702,695,10016,12,50,60,40,140
58704,695,10016,13,45,60,30,140
58707,695,10016,13,50,60,1,140
58708,695,10016,4,50,60,40,140
58710,695,10016,5,45,60,30,140
58713,695,10016,5,50,60,1,140
58717,696,95,10,54,54,20,25
58719,696,95,1,57,57,1,25
58723,696,208,10,57,57,1,5
58726,696,299,1,55,55,10,15
58727,696,299,1,57,57,5,15
58730,696,305,1,55,55,10,15
58731,696,305,1,57,57,5,15
58733,696,377,20,65,65,100,100
58735,696,378,20,65,65,100,100
58737,696,379,20,65,65,100,100
58742,696,525,1,54,54,20,35
58743,696,525,1,55,55,10,35
58745,696,525,1,56,56,1,35
58747,696,527,1,54,54,10,10
58757,696,530,10,54,54,20,75
58759,696,530,10,55,55,10,75
58761,696,530,10,56,56,10,75
58765,696,530,10,57,57,1,75
58767,696,632,1,54,54,20,20
58771,697,95,10,54,54,20,25
58773,697,95,1,57,57,1,25
58777,697,208,10,57,57,1,5
58780,697,299,1,55,55,10,15
58781,697,299,1,57,57,5,15
58784,697,305,1,55,55,10,15
58785,697,305,1,57,57,5,15
58790,697,525,1,54,54,20,35
58791,697,525,1,55,55,10,35
58793,697,525,1,56,56,1,35
58795,697,527,1,54,54,10,10
58805,697,530,10,54,54,20,75
58807,697,530,10,55,55,10,75
58809,697,530,10,56,56,10,75
58813,697,530,10,57,57,1,75
58815,697,632,1,54,54,20,20
58819,698,95,10,54,54,20,25
58821,698,95,1,57,57,1,25
58825,698,208,10,57,57,1,5
58828,698,299,1,55,55,10,15
58829,698,299,1,57,57,5,15
58832,698,305,1,55,55,10,15
58833,698,305,1,57,57,5,15
58838,698,525,1,54,54,20,35
58839,698,525,1,55,55,10,35
58841,698,525,1,56,56,1,35
58843,698,527,1,54,54,10,10
58853,698,530,10,54,54,20,75
58855,698,530,10,55,55,10,75
58857,698,530,10,56,56,10,75
58861,698,530,10,57,57,1,75
58863,698,632,1,54,54,20,20
58867,699,95,10,54,54,20,25
58869,699,95,1,57,57,1,25
58873,699,208,10,57,57,1,5
58876,699,299,1,55,55,10,15
58877,699,299,1,57,57,5,15
58880,699,305,1,55,55,10,15
58881,699,305,1,57,57,5,15
58886,699,525,1,54,54,20,35
58887,699,525,1,55,55,10,35
58889,699,525,1,56,56,1,35
58891,699,527,1,54,54,10,10
58901,699,530,10,54,54,20,75
58903,699,530,10,55,55,10,75
58905,699,530,10,56,56,10,75
58909,699,530,10,57,57,1,75
58911,699,632,1,54,54,20,20
58916,700,55,1,34,34,20,35
58917,700,55,1,35,35,10,35
58919,700,55,1,36,36,1,35
58923,700,86,5,25,40,30,100
58924,700,86,13,25,40,60,100
58925,700,86,1,35,35,10,100
58931,700,87,13,30,40,1,10
58935,700,90,4,40,60,40,95
58936,700,90,12,40,60,40,95
58937,700,90,12,50,70,15,95
58941,700,91,12,50,70,1,5
58947,700,370,4,40,60,40,100
58950,700,370,4,50,70,1,100
58951,700,370,12,40,60,40,100
58954,700,525,1,35,35,10,15
58955,700,525,1,37,37,5,15
58960,700,527,1,34,34,20,35
58961,700,527,1,35,35,10,35
58963,700,527,1,36,36,1,35
58977,700,530,10,34,34,20,100
58979,700,530,10,35,35,10,100
58981,700,530,10,36,36,10,100
58987,700,530,10,37,37,1,100
58989,700,558,20,42,42,100,100
58994,700,592,5,25,40,60,70
58997,700,592,5,30,40,1,70
58999,700,593,13,25,40,30,30
59001,700,602,1,37,37,5,5
59005,701,55,1,40,40,10,20
59009,701,213,1,41,41,1,5
59013,701,525,1,39,39,20,35
59014,701,525,1,40,40,10,35
59015,701,525,1,42,42,5,35
59020,701,527,1,39,39,20,35
59021,701,527,1,40,40,10,35
59023,701,527,1,41,41,1,35
59037,701,530,10,39,39,20,100
59039,701,530,10,40,40,10,100
59041,701,530,10,41,41,10,100
59047,701,530,10,42,42,1,100
59049,701,603,1,42,42,5,5
59052,702,55,8,65,65,10,20
59053,702,55,1,57,57,10,20
59059,702,129,4,40,60,40,100
59061,702,129,4,50,70,4,100
59062,702,129,4,1,100,1,100
59063,702,129,12,40,60,40,100
59068,702,130,12,50,70,4,20
59069,702,130,12,1,100,1,20
59072,702,164,8,66,66,10,20
59073,702,164,1,58,58,10,20
59078,702,203,8,66,66,10,30
59079,702,203,8,67,67,5,30
59080,702,203,1,58,58,10,30
59081,702,203,1,59,59,5,30
59083,702,206,9,57,57,10,10
59088,702,274,8,64,64,20,60
59089,702,274,8,65,65,10,60
59090,702,274,1,56,56,20,60
59091,702,274,1,57,57,10,60
59095,702,275,9,59,59,1,5
59098,702,334,8,64,64,20,40
59099,702,334,1,56,56,20,40
59104,702,352,8,65,65,4,10
59105,702,352,8,67,67,1,10
59106,702,352,1,57,57,4,10
59107,702,352,1,59,59,1,10
59110,702,418,5,45,60,30,90
59111,702,418,13,45,60,60,90
59115,702,419,13,50,60,1,5
59126,702,531,9,56,56,20,85
59127,702,531,9,57,57,10,85
59129,702,531,9,58,58,10,85
59133,702,531,9,59,59,1,85
59134,702,550,4,40,60,40,110
59135,702,550,5,45,60,60,110
59138,702,550,5,50,60,1,110
59139,702,550,12,40,60,40,75
59140,702,550,13,45,60,30,75
59141,702,550,13,50,60,5,75
59148,702,611,8,65,65,5,20
59150,702,611,8,67,67,1,20
59151,702,611,1,57,57,5,20
59153,702,611,1,59,59,1,20
59155,702,612,20,60,60,100,100
59156,702,10016,12,40,60,40,75
59157,702,10016,13,45,60,30,75
59158,702,10016,13,50,60,5,75
59159,702,10016,4,40,60,40,110
59160,702,10016,5,45,60,60,110
59163,702,10016,5,50,60,1,110
59168,703,60,4,40,60,40,60
59171,703,60,4,50,70,1,60
59174,703,61,12,40,60,40,55
59175,703,61,12,50,70,15,55
59179,703,186,12,50,70,1,5
59199,703,504,9,2,2,20,150
59201,703,504,9,3,3,10,150
59209,703,504,9,4,4,1,150
59210,703,504,1,2,2,20,150
59211,703,504,1,3,3,10,150
59215,703,504,1,4,4,1,150
59222,703,509,1,2,2,20,50
59223,703,509,1,3,3,10,50
59227,703,509,1,4,4,1,50
59228,703,550,4,40,60,40,140
59233,703,550,5,5,15,1,140
59234,703,550,12,40,60,40,140
59239,703,550,13,5,15,1,140
59240,703,10016,12,40,60,40,140
59245,703,10016,13,5,15,1,140
59246,703,10016,4,40,60,40,140
59251,703,10016,5,5,15,1,140
59256,704,60,4,40,60,40,60
59259,704,60,4,50,70,1,60
59262,704,61,12,40,60,40,55
59263,704,61,12,50,70,15,55
59265,704,183,13,5,15,30,30
59269,704,184,13,5,15,1,5
59273,704,186,12,50,70,1,5
59288,704,191,8,9,9,20,76
59290,704,191,8,10,10,4,76
59294,704,191,8,11,11,1,76
59295,704,191,1,2,2,20,76
59297,704,191,1,3,3,4,76
59301,704,191,1,4,4,1,76
59303,704,206,9,3,3,10,10
59305,704,298,5,5,15,30,30
59311,704,504,8,10,10,10,40
59313,704,504,1,3,3,10,40
59324,704,509,8,10,10,10,34
59328,704,509,8,11,11,1,34
59329,704,509,1,3,3,10,34
59333,704,509,1,4,4,1,34
59344,704,519,8,9,9,20,130
59345,704,519,8,10,10,5,130
59348,704,519,1,2,2,20,130
59349,704,519,1,4,4,5,130
59362,704,531,9,2,2,20,90
59363,704,531,9,3,3,10,90
59371,704,531,9,4,4,1,90
59377,704,540,8,11,11,10,50
59378,704,540,8,10,10,5,50
59379,704,540,1,2,2,20,50
59380,704,540,1,3,3,10,50
59381,704,540,1,4,4,5,50
59383,704,543,8,10,10,20,20
59384,704,550,4,40,60,40,110
59388,704,550,5,5,15,1,110
59389,704,550,12,40,60,40,105
59391,704,550,13,5,15,5,105
59392,704,10016,12,40,60,40,105
59394,704,10016,13,5,15,5,105
59395,704,10016,4,40,60,40,110
59399,704,10016,5,5,15,1,110
59402,705,55,8,45,45,10,20
59403,705,55,1,40,40,10,20
59409,705,118,4,40,60,40,100
59412,705,118,4,50,70,1,100
59413,705,118,12,40,60,40,100
59419,705,119,12,50,70,1,20
59426,705,183,8,45,45,5,110
59427,705,183,8,47,47,5,110
59428,705,183,5,15,40,30,110
59429,705,183,13,15,40,60,110
59430,705,183,1,40,40,5,110
59431,705,183,1,42,42,5,110
59437,705,184,9,42,42,1,10
59439,705,184,13,25,45,1,10
59445,705,225,8,44,44,1,10
59447,705,225,1,39,39,1,10
59450,705,279,8,45,45,10,20
59451,705,279,1,40,40,10,20
59454,705,337,8,46,46,10,20
59455,705,337,1,41,41,10,20
59458,705,338,8,46,46,10,20
59459,705,338,1,41,41,10,20
59470,705,531,9,39,39,20,85
59471,705,531,9,40,40,10,85
59473,705,531,9,41,41,10,85
59477,705,531,9,42,42,1,85
59478,705,550,4,40,60,40,110
59482,705,550,5,15,40,1,110
59483,705,550,12,40,60,40,75
59484,705,550,13,15,40,30,75
59485,705,550,13,25,45,5,75
59487,705,587,9,40,40,10,10
59492,705,591,8,44,44,20,240
59493,705,591,1,39,39,20,240
59495,705,591,20,47,47,100,240
59502,705,619,8,44,44,20,50
59504,705,619,8,47,47,1,50
59505,705,619,1,39,39,20,50
59507,705,619,1,42,42,1,50
59510,705,639,20,45,45,100,200
59511,705,639,20,65,65,100,200
59512,705,10016,12,40,60,40,75
59513,705,10016,13,15,40,30,75
59514,705,10016,13,25,45,5,75
59515,705,10016,4,40,60,40,110
59519,705,10016,5,15,40,1,110
59522,706,55,8,55,55,10,20
59523,706,55,1,50,50,10,20
59528,706,60,4,40,60,40,60
59531,706,60,4,50,70,1,60
59534,706,61,12,40,60,40,55
59535,706,61,12,50,70,15,55
59539,706,62,12,50,70,1,5
59542,706,207,8,54,54,10,20
59543,706,207,1,49,49,10,20
59546,706,418,5,40,55,30,90
59547,706,418,13,40,55,60,90
59553,706,419,13,45,55,1,10
59557,706,472,9,51,51,1,5
59559,706,482,20,65,65,100,100
59568,706,531,9,48,48,20,80
59569,706,531,9,49,49,10,80
59571,706,531,9,50,50,10,80
59573,706,531,9,51,51,5,80
59575,706,538,9,51,51,1,5
59576,706,538,8,53,53,20,50
59577,706,538,8,54,54,5,50
59578,706,538,1,48,48,20,50
59579,706,538,1,49,49,5,50
59580,706,539,8,53,53,20,50
59581,706,539,8,54,54,5,50
59582,706,539,1,48,48,20,50
59583,706,539,1,49,49,5,50
59585,706,539,9,51,51,1,5
59586,706,550,4,40,60,40,110
59587,706,550,5,40,55,60,110
59590,706,550,5,45,55,1,110
59591,706,550,12,40,60,40,70
59592,706,550,13,40,55,30,70
59594,706,587,9,49,49,10,10
59600,706,591,8,54,54,10,320
59601,706,591,1,49,49,10,320
59604,706,591,20,56,56,100,320
59608,706,619,1,48,48,5,15
59612,706,620,8,53,53,5,15
59619,706,626,8,54,54,20,50
59621,706,626,8,56,56,1,50
59622,706,626,1,49,49,20,50
59624,706,626,1,51,51,1,50
59626,706,627,8,52,52,1,10
59628,706,627,1,47,47,1,10
59630,706,629,8,52,52,1,10
59632,706,629,1,47,47,1,10
59633,706,10016,12,40,60,40,70
59634,706,10016,13,40,55,30,70
59635,706,10016,4,40,60,40,110
59636,706,10016,5,40,55,60,110
59639,706,10016,5,45,55,1,110
59644,707,223,4,40,60,40,100
59645,707,223,12,40,60,40,100
59646,707,223,12,50,70,15,100
59647,707,223,5,35,45,5,100
59651,707,224,12,50,70,1,5
59653,707,226,13,35,45,5,5
59659,707,370,4,40,60,40,100
59662,707,370,4,50,70,1,100
59663,707,370,12,40,60,40,100
59665,707,458,5,30,45,30,30
59669,707,592,5,30,45,60,65
59671,707,592,5,35,45,1,65
59673,707,593,13,30,45,60,60
59677,707,594,13,30,45,30,35
59679,707,594,13,35,45,1,35
59685,708,60,2,25,25,5,100
59689,708,61,3,35,35,35,100
59691,708,61,4,45,45,5,100
59695,708,271,5,44,44,50,66
59696,708,271,5,45,45,15,66
59697,708,271,5,46,46,1,66
59700,708,419,5,44,44,30,34
59701,708,419,5,46,46,4,34
59702,708,550,4,45,45,35,35
59704,708,550,3,35,35,5,65
59706,708,10016,3,35,35,5,65
59707,708,10016,4,45,45,35,35
59711,709,72,5,25,25,50,69
59712,709,72,5,26,26,15,69
59713,709,72,5,27,27,4,69
59715,709,116,3,25,25,35,35
59717,709,117,4,35,35,5,5
59720,709,320,5,25,25,30,31
59721,709,320,5,27,27,1,31
59723,709,369,4,35,35,60,60
59729,709,370,2,15,15,5,100
59730,709,557,6,18,18,50,66
59731,709,557,6,19,19,15,66
59732,709,557,6,20,20,1,66
59733,709,557,6,13,13,50,66
59734,709,557,6,14,14,15,66
59735,709,557,6,15,15,1,66
59736,709,688,6,18,18,30,34
59737,709,688,6,20,20,4,34
59738,709,688,6,13,13,30,34
59739,709,688,6,15,15,4,34
59741,709,690,3,25,25,5,65
59742,709,691,4,35,35,35,35
59744,709,692,3,25,25,5,65
59745,709,693,4,35,35,35,35
59749,710,72,5,25,25,50,69
59750,710,72,5,26,26,15,69
59751,710,72,5,27,27,4,69
59752,710,95,6,15,15,30,35
59753,710,95,6,16,16,4,35
59754,710,95,6,17,17,1,35
59756,710,116,3,25,25,35,35
59758,710,117,4,35,35,5,5
59761,710,320,5,25,25,30,31
59762,710,320,5,27,27,1,31
59764,710,369,4,35,35,60,60
59770,710,370,2,15,15,5,100
59772,710,557,6,17,17,15,65
59773,710,557,6,13,13,50,66
59774,710,557,6,14,14,15,66
59775,710,557,6,15,15,1,66
59776,710,688,6,13,13,30,34
59777,710,688,6,15,15,4,34
59779,710,690,3,25,25,5,65
59780,710,691,4,35,35,35,35
59782,710,692,3,25,25,5,65
59783,710,693,4,35,35,35,35
59787,711,72,5,25,25,50,84
59788,711,72,5,26,26,30,84
59789,711,72,5,27,27,4,84
59791,711,170,3,25,25,35,35
59793,711,171,4,35,35,5,5
59797,711,223,3,25,25,5,65
59799,711,224,4,35,35,35,35
59805,711,370,2,15,15,5,100
59809,711,458,5,27,27,1,16
59811,711,594,4,35,35,60,60
59817,712,60,2,15,15,5,100
59821,712,61,3,25,25,35,100
59823,712,61,4,35,35,5,100
59824,712,550,4,35,35,35,35
59826,712,550,3,25,25,5,65
59828,712,10016,3,25,25,5,65
59829,712,10016,4,35,35,35,35
59830,713,10,1,3,3,10,11
59831,713,10,1,4,4,1,11
59832,713,13,1,3,3,10,11
59833,713,13,1,4,4,1,11
59836,713,16,1,3,3,10,14
59837,713,16,1,4,4,4,14
59840,713,263,1,3,3,10,15
59841,713,263,1,4,4,5,15
59844,713,659,1,2,2,10,20
59845,713,659,1,3,3,10,20
59848,713,661,1,2,2,10,20
59849,713,661,1,3,3,10,20
59852,713,664,1,2,2,10,20
59853,713,664,1,3,3,10,20
59855,714,16,1,4,4,10,10
59858,714,25,1,4,4,4,5
59859,714,25,1,5,5,1,5
59863,714,118,3,25,25,5,65
59865,714,119,4,35,35,35,35
59871,714,129,2,15,15,5,100
59873,714,130,4,35,35,60,60
59876,714,183,5,25,25,30,34
59877,714,183,5,27,27,4,34
59879,714,206,1,5,5,5,5
59883,714,284,5,25,25,50,66
59884,714,284,5,26,26,15,66
59885,714,284,5,27,27,1,66
59887,714,298,1,5,5,10,10
59889,714,341,3,25,25,35,35
59891,714,342,4,35,35,5,5
59894,714,399,1,3,3,10,20
59895,714,399,1,4,4,10,20
59897,714,412,1,5,5,10,10
59900,714,659,1,3,3,10,20
59901,714,659,1,4,4,10,20
59904,714,661,1,3,3,10,20
59905,714,661,1,5,5,10,20
59910,715,165,14,8,8,10,40
59911,715,165,16,6,6,10,40
59912,715,165,16,7,7,10,40
59913,715,165,16,8,8,10,40
59916,715,280,14,8,8,5,10
59917,715,280,16,8,8,5,10
59920,715,300,14,8,8,10,20
59921,715,300,16,8,8,10,20
59924,715,406,14,8,8,10,20
59925,715,406,16,8,8,10,20
59930,715,415,14,6,6,10,40
59931,715,415,14,7,7,10,40
59932,715,415,14,8,8,10,40
59933,715,415,16,8,8,10,40
59944,715,669,14,6,6,10,70
59947,715,669,14,7,7,4,70
59948,715,669,14,8,8,1,70
59949,715,669,16,6,6,10,70
59952,715,669,16,7,7,4,70
59953,715,669,16,8,8,1,70
59956,716,63,1,10,10,5,10
59957,716,63,15,10,10,5,10
59960,716,84,1,10,10,10,20
59961,716,84,15,10,10,10,20
59962,716,311,1,9,9,4,15
59963,716,311,1,10,10,1,15
59964,716,311,15,9,9,4,15
59965,716,311,15,10,10,1,15
59967,716,311,44,6,6,5,5
59969,716,312,1,9,9,4,15
59970,716,312,1,10,10,1,15
59971,716,312,15,9,9,4,15
59972,716,312,15,10,10,1,15
59973,716,312,44,6,6,5,15
59977,716,316,1,10,10,10,80
59978,716,316,15,10,10,10,80
59979,716,316,44,5,5,60,80
59981,716,559,44,5,5,35,35
59986,716,659,1,8,8,10,40
59987,716,659,1,9,9,10,40
59988,716,659,1,10,10,10,40
59989,716,659,15,10,10,10,40
59994,716,672,1,10,10,10,40
59995,716,672,15,8,8,10,40
59996,716,672,15,9,9,10,40
59997,716,672,15,10,10,10,40
60001,716,674,1,10,10,10,30
60002,716,674,15,8,8,10,30
60003,716,674,15,9,9,10,30
60007,716,676,1,8,8,10,30
60008,716,676,1,9,9,10,30
60009,716,676,15,10,10,10,30
60013,717,43,17,10,10,10,30
60014,717,43,17,11,11,10,30
60015,717,43,17,12,12,10,30
60018,717,161,17,10,10,10,20
60019,717,161,17,11,11,10,20
60021,717,290,17,12,12,10,10
60024,717,352,17,11,11,4,5
60025,717,352,17,12,12,1,5
60028,717,677,17,11,11,10,20
60029,717,677,17,12,12,10,20
60032,717,679,17,11,11,10,15
60033,717,679,17,12,12,5,15
60035,718,54,44,7,7,35,35
60037,718,143,20,15,15,100,100
60039,718,187,44,7,7,60,60
60043,718,235,1,14,14,10,30
60044,718,235,14,14,14,10,30
60045,718,235,15,14,14,10,30
60049,718,313,1,13,13,10,30
60050,718,313,14,13,13,10,30
60051,718,313,15,13,13,10,30
60055,718,314,1,13,13,10,30
60056,718,314,14,13,13,10,30
60057,718,314,15,13,13,10,30
60062,718,315,1,14,14,10,35
60063,718,315,14,14,14,10,35
60064,718,315,15,14,14,10,35
60065,718,315,44,8,8,5,35
60072,718,453,1,12,12,10,45
60073,718,453,1,13,13,10,45
60075,718,453,1,14,14,5,45
60076,718,453,14,14,14,5,45
60077,718,453,15,14,14,5,45
60081,718,580,1,14,14,10,30
60082,718,580,14,14,14,10,30
60083,718,580,15,14,14,10,30
60096,718,669,1,13,13,4,75
60097,718,669,1,14,14,1,75
60098,718,669,14,12,12,10,75
60101,718,669,14,13,13,4,75
60102,718,669,14,14,14,1,75
60103,718,669,15,12,12,10,75
60106,718,669,15,13,13,4,75
60107,718,669,15,14,14,1,75
60108,718,682,1,14,14,10,30
60109,718,682,14,14,14,10,30
60110,718,682,15,14,14,10,30
60111,718,684,1,14,14,10,30
60112,718,684,14,14,14,10,30
60113,718,684,15,14,14,10,30
60117,719,72,5,25,25,50,69
60118,719,72,5,26,26,15,69
60119,719,72,5,27,27,4,69
60120,719,90,3,25,25,35,35
60121,719,91,4,35,35,5,5
60122,719,120,3,25,25,35,35
60123,719,121,4,35,35,5,5
60125,719,211,4,35,35,60,60
60127,719,276,44,7,7,5,5
60129,719,278,44,7,7,60,60
60132,719,320,5,25,25,30,31
60133,719,320,5,27,27,1,31
60137,719,325,1,13,13,10,30
60138,719,325,1,14,14,10,30
60139,719,325,14,15,15,10,30
60140,719,335,1,14,14,10,55
60141,719,335,14,14,14,10,55
60143,719,335,44,8,8,35,35
60145,719,336,1,14,14,10,55
60146,719,336,14,14,14,10,55
60147,719,336,44,8,8,35,55
60151,719,359,1,15,15,10,30
60152,719,359,14,13,13,10,30
60153,719,359,14,14,14,10,30
60159,719,370,2,15,15,5,100
60164,719,371,1,14,14,4,10
60165,719,371,1,15,15,1,10
60166,719,371,14,14,14,4,10
60167,719,371,14,15,15,1,10
60172,719,425,1,13,13,10,40
60173,719,425,1,14,14,10,40
60174,719,425,1,15,15,10,40
60175,719,425,14,15,15,10,40
60176,719,557,6,18,18,50,66
60177,719,557,6,19,19,15,66
60178,719,557,6,20,20,1,66
60179,719,557,6,13,13,50,66
60180,719,557,6,14,14,15,66
60181,719,557,6,15,15,1,66
60186,719,619,1,15,15,10,40
60187,719,619,14,13,13,10,40
60188,719,619,14,14,14,10,40
60189,719,619,14,15,15,10,40
60194,719,686,1,14,14,10,30
60195,719,686,1,15,15,5,30
60196,719,686,14,14,14,10,30
60197,719,686,14,15,15,5,30
60198,719,688,6,18,18,30,34
60199,719,688,6,20,20,4,34
60200,719,688,6,13,13,30,34
60201,719,688,6,15,15,4,34
60203,719,690,3,25,25,5,65
60204,719,691,4,35,35,35,35
60206,719,692,3,25,25,5,65
60207,719,693,4,35,35,35,35
60212,720,449,17,15,15,10,40
60214,720,449,17,16,16,10,40
60215,720,449,17,17,17,10,40
60220,720,551,17,15,15,10,40
60222,720,551,17,16,16,10,40
60223,720,551,17,17,17,10,40
60228,720,694,17,15,15,10,20
60230,720,694,17,16,16,4,20
60231,720,694,17,17,17,1,20
60235,721,133,1,21,21,5,25
60236,721,133,14,19,19,10,25
60237,721,133,14,20,20,10,25
60239,721,193,44,10,10,35,35
60244,721,209,1,21,21,10,40
60245,721,209,14,19,19,10,40
60246,721,209,14,20,20,10,40
60247,721,209,14,21,21,10,40
60248,721,228,1,21,21,10,35
60249,721,228,14,19,19,10,35
60250,721,228,14,20,20,10,35
60251,721,228,44,11,11,5,35
60253,721,299,44,10,10,60,60
60254,721,309,1,21,21,10,35
60255,721,309,14,19,19,10,35
60256,721,309,14,20,20,10,35
60257,721,309,44,11,11,5,35
60261,721,561,1,19,19,10,30
60262,721,561,1,20,20,10,30
60263,721,561,14,21,21,10,30
60268,721,587,1,19,19,4,10
60269,721,587,1,20,20,1,10
60270,721,587,14,19,19,4,10
60271,721,587,14,20,20,1,10
60276,721,622,1,19,19,10,40
60277,721,622,1,20,20,10,40
60278,721,622,1,21,21,10,40
60279,721,622,14,21,21,10,40
60283,721,701,1,19,19,10,25
