id,creature_id,skill_id,learn_method_id,level_learned_at
605005,10057,207,4,0
605009,10057,212,2,0
605010,10057,212,12,0
605014,10057,213,4,0
605015,10057,213,12,0
605019,10057,214,4,0
605020,10057,214,12,0
605032,10057,224,2,0
605033,10057,224,12,0
605037,10057,226,2,0
605038,10057,226,12,0
605044,10057,231,3,0
605045,10057,231,12,0
605053,10057,240,4,0
605054,10057,240,12,0
605058,10057,241,4,0
605059,10057,241,12,0
605063,10057,244,4,0
605067,10057,247,4,0
605068,10057,247,12,0
605075,10057,248,1,53
605076,10057,248,12,0
605078,10057,249,4,0
605086,10057,259,4,0
605090,10057,261,4,0
605091,10057,261,12,0
605095,10057,263,4,0
605096,10057,263,12,0
605104,10057,269,1,13
605105,10057,269,4,0
605106,10057,269,12,0
605108,10057,272,3,0
605110,10057,276,3,0
605111,10057,276,12,0
605119,10057,282,3,0
605120,10057,282,12,0
605127,10057,317,4,0
605128,10057,317,12,0
605132,10057,332,4,0
605133,10057,332,12,0
605135,10057,340,3,0
605136,10057,340,12,0
605140,10057,347,4,0
605141,10057,347,12,0
605143,10057,351,3,0
605145,10057,352,3,0
605149,10057,364,1,1
605150,10057,364,12,0
605151,10057,370,12,0
605155,10057,371,4,0
605156,10057,371,12,0
605160,10057,372,2,0
605161,10057,372,12,0
605181,10057,389,1,45
605182,10057,389,2,0
605183,10057,389,12,0
605187,10057,399,4,0
605188,10057,399,12,0
605192,10057,400,1,29
605193,10057,400,12,0
605194,10057,403,12,0
605198,10057,404,4,0
605199,10057,404,12,0
605203,10057,416,4,0
605204,10057,416,12,0
605208,10057,421,4,0
605209,10057,421,12,0
605210,10057,425,12,0
605214,10057,427,1,37
605215,10057,427,12,0
605220,10057,428,2,0
605221,10057,428,3,0
605222,10057,428,12,0
605226,10057,444,4,0
605227,10057,444,12,0
605231,10057,451,4,0
605233,10057,468,4,0
605235,10057,492,3,0
605236,10057,492,12,0
605240,10057,496,4,0
605241,10057,496,12,0
605245,10057,497,4,0
605249,10057,506,2,0
605250,10057,506,12,0
605252,10057,510,4,0
605254,10057,514,4,0
605258,10057,555,4,0
605259,10057,555,12,0
605260,10057,566,12,0
605264,10057,583,2,0
605265,10057,583,12,0
605269,10057,590,4,0
605271,10057,675,3,0
605272,10057,675,12,0
605274,10057,693,4,0
605275,10057,693,12,0
605276,10057,885,12,0
605280,10058,14,4,0
605281,10058,14,12,0
605283,10058,15,4,0
605291,10058,28,1,3
605295,10058,33,1,1
605296,10058,34,12,0
605300,10058,36,1,15
605301,10058,37,12,0
605302,10058,38,12,0
605303,10058,44,12,0
605307,10058,46,4,0
605311,10058,53,4,0
605312,10058,53,12,0
605316,10058,57,4,0
605317,10058,57,12,0
605321,10058,63,4,0
605322,10058,63,12,0
605324,10058,70,4,0
605332,10058,82,1,7
605336,10058,89,4,0
605337,10058,89,12,0
605341,10058,91,4,0
605343,10058,91,1,40
605344,10058,91,12,0
605348,10058,92,4,0
605352,10058,104,4,0
605356,10058,126,4,0
605357,10058,126,12,0
605361,10058,156,4,0
605362,10058,156,12,0
605366,10058,157,4,0
605367,10058,157,12,0
605371,10058,163,1,28
605375,10058,164,4,0
605376,10058,164,12,0
605378,10058,173,3,0
605379,10058,173,12,0
605383,10058,182,4,0
605384,10058,182,12,0
605385,10058,184,12,0
605386,10058,191,12,0
605388,10058,200,3,0
605389,10058,200,12,0
605400,10058,201,1,13
605401,10058,201,4,0
605402,10058,201,12,0
605403,10058,203,12,0
605407,10058,206,4,0
605411,10058,207,4,0
605415,10058,213,4,0
605419,10058,214,4,0
605420,10058,214,12,0
605430,10058,231,3,0
605431,10058,231,12,0
605439,10058,240,4,0
605440,10058,240,12,0
605444,10058,241,4,0
605445,10058,241,12,0
605451,10058,242,1,1
605452,10058,242,12,0
605454,10058,249,4,0
605458,10058,263,4,0
605459,10058,263,12,0
605460,10058,270,12,0
605464,10058,280,4,0
605465,10058,280,12,0
605470,10058,317,4,0
605471,10058,317,12,0
605475,10058,328,1,19
605476,10058,328,12,0
605480,10058,332,4,0
605481,10058,332,12,0
605488,10058,337,1,33
605489,10058,337,4,0
605490,10058,337,12,0
605491,10058,341,12,0
605495,10058,374,4,0
605496,10058,374,12,0
605500,10058,398,4,0
605501,10058,398,12,0
605503,10058,401,3,0
605505,10058,406,3,0
605506,10058,406,12,0
605510,10058,407,1,55
605511,10058,407,12,0
605512,10058,408,12,0
605514,10058,414,3,0
605515,10058,414,12,0
605519,10058,416,4,0
605520,10058,416,12,0
605524,10058,421,4,0
605525,10058,421,12,0
605526,10058,422,12,0
605530,10058,424,1,1
605531,10058,424,12,0
605535,10058,434,3,0
605536,10058,434,12,0
605538,10058,442,3,0
605539,10058,442,12,0
605543,10058,444,4,0
605544,10058,444,12,0
605546,10058,446,3,0
605547,10058,446,12,0
605549,10058,468,4,0
605553,10058,496,4,0
605554,10058,496,12,0
605556,10058,510,4,0
605560,10058,523,4,0
605561,10058,523,12,0
605565,10058,525,4,0
605566,10058,525,12,0
605576,10058,590,4,0
605579,10058,693,4,0
605580,10058,693,12,0
605581,10058,707,3,0
605582,10058,707,12,0
605583,10058,710,12,0
605584,10058,784,12,0
605585,10058,799,12,0
605586,10058,815,12,0
605587,10058,913,12,0
605589,10059,8,3,0
605590,10059,8,12,0
605592,10059,9,3,0
605593,10059,9,12,0
605600,10059,14,1,19
605601,10059,14,4,0
605602,10059,14,12,0
605603,10059,25,12,0
605604,10059,34,12,0
605605,10059,44,12,0
605609,10059,46,4,0
605610,10059,46,12,0
605614,10059,63,4,0
605615,10059,63,12,0
605617,10059,67,3,0
605618,10059,67,12,0
605622,10059,68,1,6
605623,10059,68,12,0
605625,10059,70,4,0
605629,10059,89,4,0
605630,10059,89,12,0
605632,10059,91,4,0
605633,10059,91,12,0
605637,10059,92,4,0
605641,10059,94,4,0
605642,10059,94,12,0
605643,10059,97,12,0
605647,10059,98,1,1
605648,10059,98,12,0
605649,10059,103,12,0
605653,10059,104,4,0
605654,10059,116,12,0
605655,10059,136,12,0
605659,10059,156,4,0
605660,10059,156,12,0
605664,10059,157,4,0
605665,10059,157,12,0
605669,10059,164,4,0
605670,10059,164,12,0
605672,10059,173,3,0
605673,10059,173,12,0
605674,10059,179,12,0
605678,10059,182,4,0
605679,10059,182,12,0
605680,10059,184,12,0
605688,10059,197,1,1
605689,10059,197,12,0
605693,10059,198,1,29
605694,10059,198,12,0
605695,10059,203,12,0
605699,10059,207,4,0
605703,10059,213,4,0
605707,10059,214,4,0
605708,10059,214,12,0
605718,10059,231,3,0
605719,10059,231,12,0
605723,10059,232,1,1
605728,10059,238,12,0
605732,10059,240,4,0
605733,10059,240,12,0
605737,10059,241,4,0
605738,10059,241,12,0
605739,10059,242,12,0
605740,10059,244,12,0
605746,10059,245,1,65
605747,10059,245,12,0
605751,10059,247,4,0
605752,10059,247,12,0
605754,10059,249,4,0
605758,10059,263,4,0
605759,10059,263,12,0
605761,10059,264,3,0
605762,10059,264,12,0
605764,10059,270,3,0
605765,10059,270,12,0
605767,10059,272,3,0
605771,10059,280,4,0
605772,10059,280,12,0
605774,10059,299,12,0
605775,10059,309,12,0
605779,10059,317,4,0
605780,10059,317,12,0
605784,10059,319,1,24
605785,10059,319,12,0
605786,10059,332,12,0
605788,10059,334,3,0
605789,10059,334,12,0
605790,10059,336,12,0
605794,10059,339,4,0
605795,10059,339,12,0
605802,10059,347,1,47
605803,10059,347,4,0
605804,10059,347,12,0
605806,10059,352,3,0
605807,10059,352,12,0
605811,10059,364,1,11
605812,10059,364,12,0
605818,10059,370,1,55
605819,10059,370,12,0
605823,10059,371,4,0
605824,10059,371,12,0
605828,10059,374,4,0
605829,10059,374,12,0
605834,10059,383,12,0
605836,10059,393,3,0
605844,10059,396,1,1
605845,10059,396,12,0
605849,10059,398,4,0
605850,10059,398,12,0
605854,10059,399,4,0
605855,10059,399,12,0
605862,10059,406,1,60
605863,10059,406,3,0
605864,10059,406,12,0
605866,10059,409,3,0
605867,10059,409,12,0
605868,10059,410,12,0
605872,10059,411,4,0
605873,10059,411,12,0
605877,10059,416,4,0
605878,10059,416,12,0
605879,10059,417,12,0
605880,10059,418,12,0
605884,10059,421,4,0
605885,10059,421,12,0
605887,10059,428,3,0
605888,10059,428,12,0
605892,10059,430,4,0
605893,10059,430,12,0
605897,10059,444,4,0
605898,10059,444,12,0
605900,10059,468,4,0
605904,10059,490,4,0
605905,10059,490,12,0
605909,10059,496,4,0
605910,10059,496,12,0
605914,10059,501,1,33
605915,10059,501,12,0
605919,10059,505,1,51
605920,10059,505,12,0
605921,10059,509,12,0
605923,10059,514,4,0
605924,10059,515,12,0
605928,10059,523,4,0
605929,10059,523,12,0
605932,10059,526,1,42
605933,10059,526,4,0
605939,10059,590,4,0
605949,10059,791,12,0
605950,10059,796,12,0
605951,10059,805,12,0
605952,10059,811,12,0
605953,10059,885,12,0
605954,10059,918,12,0
605959,10060,8,1,1
605960,10060,8,3,0
605961,10060,8,12,0
605965,10060,14,4,0
605966,10060,14,12,0
605967,10060,25,12,0
605968,10060,34,12,0
605969,10060,38,12,0
605973,10060,43,1,1
605977,10060,54,1,21
605981,10060,58,4,0
605982,10060,58,12,0
605989,10060,59,1,47
605990,10060,59,4,0
605991,10060,59,12,0
605995,10060,63,4,0
605996,10060,63,12,0
605997,10060,67,12,0
605999,10060,70,4,0
606000,10060,73,12,0
606001,10060,74,12,0
606009,10060,75,1,5
606013,10060,76,4,0
606014,10060,76,12,0
606018,10060,89,4,0
606019,10060,89,12,0
606023,10060,92,4,0
606027,10060,104,4,0
606031,10060,113,4,0
606037,10060,156,4,0
606038,10060,156,12,0
606042,10060,157,4,0
606043,10060,157,12,0
606047,10060,164,4,0
606048,10060,164,12,0
606050,10060,173,3,0
606051,10060,173,12,0
606052,10060,174,12,0
606056,10060,181,1,1
606060,10060,182,4,0
606061,10060,182,12,0
606062,10060,184,12,0
606063,10060,189,12,0
606072,10060,196,1,9
606073,10060,196,3,0
606074,10060,196,12,0
606076,10060,200,3,0
606077,10060,200,12,0
606079,10060,202,3,0
606080,10060,202,12,0
606081,10060,203,12,0
606088,10060,207,1,17
606089,10060,207,4,0
606090,10060,207,12,0
606094,10060,213,4,0
606098,10060,214,4,0
606099,10060,214,12,0
606111,10060,219,4,0
606113,10060,231,3,0
606114,10060,231,12,0
606116,10060,235,3,0
606124,10060,240,4,0
606125,10060,240,12,0
606129,10060,247,4,0
606130,10060,247,12,0
606132,10060,249,4,0
606140,10060,263,4,0
606141,10060,263,12,0
606143,10060,264,3,0
606144,10060,264,12,0
606145,10060,270,12,0
606147,10060,272,3,0
606151,10060,275,1,31
606152,10060,275,12,0
606156,10060,280,4,0
606157,10060,280,12,0
606159,10060,311,12,0
606163,10060,317,4,0
606164,10060,317,12,0
606172,10060,329,1,58
606173,10060,329,12,0
606174,10060,331,12,0
606175,10060,333,12,0
606177,10060,335,3,0
606179,10060,352,3,0
606180,10060,352,12,0
606184,10060,374,4,0
606185,10060,374,12,0
606187,10060,388,3,0
606189,10060,402,3,0
606190,10060,402,12,0
606194,10060,411,4,0
606195,10060,411,12,0
606199,10060,412,4,0
606200,10060,412,12,0
606201,10060,414,12,0
606205,10060,416,4,0
606206,10060,416,12,0
606207,10060,419,12,0
606211,10060,420,1,26
606212,10060,420,12,0
606213,10060,437,12,0
606217,10060,447,4,0
606218,10060,447,12,0
606222,10060,452,1,36
606223,10060,452,12,0
606227,10060,496,4,0
606228,10060,496,12,0
606232,10060,523,4,0
606233,10060,523,12,0
606237,10060,524,4,0
606238,10060,524,12,0
606242,10060,590,4,0
606243,10060,665,12,0
606244,10060,694,12,0
606245,10060,707,3,0
606246,10060,707,12,0
606247,10060,776,12,0
606248,10060,803,12,0
606249,10060,861,12,0
606250,10060,883,12,0
606251,10060,885,12,0
606252,10060,886,12,0
606253,10060,912,12,0
606257,10061,22,1,1
606261,10061,33,1,1
606262,10061,63,12,0
606266,10061,75,1,15
606273,10061,76,1,58
606274,10061,76,4,0
606275,10061,76,12,0
606279,10061,80,1,51
606280,10061,80,12,0
606284,10061,92,4,0
606288,10061,94,4,0
606289,10061,94,12,0
606293,10061,104,4,0
606294,10061,113,12,0
606300,10061,156,4,0
606301,10061,156,12,0
606305,10061,164,4,0
606306,10061,164,12,0
606308,10061,173,3,0
606312,10061,182,4,0
606313,10061,182,12,0
606315,10061,202,3,0
606316,10061,202,12,0
606317,10061,203,12,0
606318,10061,204,12,0
606322,10061,207,4,0
606326,10061,213,4,0
606330,10061,214,4,0
606331,10061,214,12,0
606333,10061,215,3,0
606345,10061,219,4,0
606346,10061,219,12,0
606347,10061,226,12,0
606349,10061,235,3,0
606350,10061,235,12,0
606358,10061,240,4,0
606359,10061,240,12,0
606363,10061,241,4,0
606364,10061,241,12,0
606368,10061,263,4,0
606369,10061,263,12,0
606375,10061,270,3,0
606376,10061,270,12,0
606377,10061,271,12,0
606381,10061,273,1,20
606382,10061,273,12,0
606386,10061,283,3,0
606387,10061,283,12,0
606388,10061,285,12,0
606395,10061,343,3,0
606399,10061,345,1,25
606403,10061,347,4,0
606404,10061,347,12,0
606409,10061,383,12,0
606411,10061,388,3,0
606413,10061,402,3,0
606414,10061,402,12,0
606418,10061,412,4,0
606419,10061,412,12,0
606423,10061,447,4,0
606424,10061,447,12,0
606426,10061,495,3,0
606430,10061,496,4,0
606434,10061,497,4,0
606435,10061,500,12,0
606436,10061,502,3,0
606440,10061,572,1,33
606441,10061,572,12,0
606442,10061,577,12,0
606446,10061,580,1,27
606447,10061,580,12,0
606451,10061,581,1,43
606452,10061,581,12,0
606458,10061,584,1,6
606462,10061,585,1,46
606463,10061,585,12,0
606467,10061,590,4,0
606471,10061,605,4,0
606472,10061,605,12,0
606478,10061,676,12,0
606479,10061,715,12,0
606480,10061,885,12,0
606481,10061,886,12,0
606482,10061,914,12,0
606484,10062,15,4,0
606488,10062,19,4,0
606492,10062,46,4,0
606496,10062,57,4,0
606500,10062,58,4,0
606504,10062,63,4,0
606508,10062,76,4,0
606512,10062,85,4,0
606516,10062,86,4,0
606520,10062,87,4,0
606524,10062,89,4,0
606528,10062,92,4,0
606535,10062,94,1,51
606536,10062,94,4,0
606540,10062,104,4,0
606544,10062,105,1,32
606548,10062,113,4,0
606552,10062,115,4,0
606556,10062,127,4,0
606560,10062,138,4,0
606570,10062,156,4,0
606574,10062,164,4,0
606576,10062,173,3,0
606580,10062,182,4,0
606582,10062,196,3,0
606584,10062,200,3,0
606588,10062,201,4,0
606593,10062,204,1,7
606597,10062,207,4,0
606601,10062,211,4,0
606605,10062,213,4,0
606609,10062,214,4,0
606624,10062,219,1,1
606625,10062,219,4,0
606629,10062,225,1,20
606637,10062,240,4,0
606641,10062,241,4,0
606645,10062,244,4,0
606649,10062,247,4,0
606653,10062,263,4,0
606658,10062,270,1,1
606659,10062,270,3,0
606661,10062,271,3,0
606663,10062,272,3,0
606667,10062,273,1,1
606675,10062,291,4,0
606679,10062,296,1,24
606683,10062,332,4,0
606687,10062,337,4,0
606689,10062,343,3,0
606697,10062,347,4,0
606699,10062,351,3,0
606701,10062,352,3,0
606705,10062,355,4,0
606713,10062,361,1,61
606715,10062,366,3,0
606721,10062,387,3,0
606727,10062,406,1,56
606728,10062,406,3,0
606732,10062,412,4,0
606736,10062,416,4,0
606740,10062,421,4,0
606745,10062,428,1,41
606746,10062,428,3,0
606747,10062,432,3,0
606751,10062,434,3,0
606755,10062,447,4,0
606759,10062,451,4,0
606761,10062,468,4,0
606766,10062,470,1,46
606770,10062,473,4,0
606773,10062,478,3,0
606777,10062,496,4,0
606780,10062,500,1,10
606781,10062,502,3,0
606786,10062,505,1,16
606791,10062,513,1,36
606793,10062,514,4,0
606797,10062,523,4,0
606801,10062,590,4,0
606804,10063,15,4,0
606808,10063,19,4,0
606812,10063,46,4,0
606816,10063,57,4,0
606820,10063,58,4,0
606824,10063,63,4,0
606828,10063,76,4,0
606832,10063,85,4,0
606836,10063,86,4,0
606840,10063,87,4,0
606844,10063,89,4,0
606848,10063,92,4,0
606855,10063,94,1,51
606856,10063,94,4,0
606860,10063,104,4,0
606864,10063,105,1,32
606868,10063,113,4,0
606872,10063,115,4,0
606876,10063,127,4,0
606880,10063,138,4,0
606890,10063,156,4,0
606894,10063,164,4,0
606896,10063,173,3,0
606903,10063,182,1,4
606904,10063,182,4,0
606906,10063,196,3,0
606908,10063,200,3,0
606912,10063,201,4,0
606916,10063,207,4,0
606920,10063,211,4,0
606924,10063,213,4,0
606928,10063,214,4,0
606943,10063,219,1,1
606944,10063,219,4,0
606948,10063,225,1,20
606956,10063,240,4,0
606960,10063,241,4,0
606964,10063,244,4,0
606968,10063,247,4,0
606976,10063,262,1,61
606980,10063,263,4,0
606985,10063,270,1,1
606986,10063,270,3,0
606988,10063,271,3,0
606996,10063,291,4,0
607000,10063,295,1,24
607004,10063,332,4,0
607008,10063,337,4,0
607012,10063,347,4,0
607017,10063,349,1,7
607019,10063,351,3,0
607021,10063,352,3,0
607025,10063,355,4,0
607027,10063,366,3,0
607035,10063,377,1,1
607037,10063,387,3,0
607043,10063,406,1,56
607044,10063,406,3,0
607048,10063,412,4,0
607052,10063,416,4,0
607056,10063,421,4,0
607061,10063,428,1,41
607062,10063,428,3,0
607063,10063,432,3,0
607067,10063,434,3,0
607071,10063,447,4,0
607075,10063,451,4,0
607077,10063,468,4,0
607082,10063,471,1,46
607084,10063,472,3,0
607088,10063,473,4,0
607098,10063,496,4,0
607101,10063,500,1,10
607102,10063,502,3,0
607107,10063,505,1,16
607109,10063,514,4,0
607113,10063,523,4,0
607117,10063,590,4,0
607120,10064,8,3,0
607123,10064,33,1,1
607126,10064,36,1,44
607129,10064,45,1,1
607132,10064,46,4,0
607138,10064,55,1,4
607141,10064,57,4,0
607144,10064,58,4,0
607147,10064,59,4,0
607150,10064,63,4,0
607152,10064,67,3,0
607153,10064,70,4,0
607158,10064,89,1,51
607159,10064,89,4,0
607160,10064,91,4,0
607163,10064,92,4,0
607166,10064,104,4,0
607172,10064,127,4,0
607175,10064,156,4,0
607180,10064,157,1,28
607181,10064,157,4,0
607184,10064,164,4,0
607186,10064,173,3,0
607191,10064,182,1,32
607192,10064,182,4,0
607198,10064,189,1,9
607203,10064,196,3,0
607205,10064,200,3,0
607208,10064,207,4,0
607211,10064,213,4,0
607214,10064,214,4,0
607222,10064,231,3,0
607228,10064,240,4,0
607229,10064,249,4,0
607231,10064,253,3,0
607237,10064,263,4,0
607239,10064,264,3,0
607241,10064,276,3,0
607244,10064,280,4,0
607248,10064,283,1,56
607249,10064,283,3,0
607251,10064,291,4,0
607254,10064,308,3,0
607257,10064,317,4,0
607260,10064,330,1,39
607263,10064,341,1,1
607265,10064,352,3,0
607271,10064,359,1,63
607274,10064,374,4,0
607276,10064,401,3,0
607279,10064,411,4,0
607281,10064,414,3,0
607284,10064,416,4,0
607290,10064,444,4,0
607292,10064,446,3,0
607295,10064,482,4,0
607298,10064,496,4,0
607301,10064,497,4,0
607304,10064,503,4,0
607307,10064,518,3,0
607310,10064,523,4,0
607312,10064,526,4,0
607315,10064,590,4,0
607317,10064,707,3,0
607320,10065,1,1,1
607322,10065,9,3,0
607325,10065,14,4,0
607326,10065,15,4,0
607329,10065,21,1,33
607332,10065,43,1,1
607335,10065,46,4,0
607338,10065,63,4,0
607340,10065,67,3,0
607341,10065,70,4,0
607347,10065,71,1,5
607350,10065,72,1,13
607353,10065,76,4,0
607356,10065,89,4,0
607357,10065,91,4,0
607360,10065,92,4,0
607363,10065,97,1,28
607369,10065,98,1,9
607372,10065,103,1,69
607375,10065,104,4,0
607379,10065,156,4,0
607382,10065,157,4,0
607385,10065,164,4,0
607387,10065,173,3,0
607390,10065,182,4,0
607393,10065,197,1,39
607395,10065,200,3,0
607397,10065,202,3,0
607402,10065,206,1,51
607403,10065,206,4,0
607406,10065,207,4,0
607409,10065,210,1,1
607412,10065,213,4,0
607415,10065,214,4,0
607424,10065,219,4,0
607429,10065,231,3,0
607431,10065,235,3,0
607437,10065,241,4,0
607438,10065,249,4,0
607441,10065,263,4,0
607443,10065,264,3,0
607449,10065,280,4,0
607451,10065,283,3,0
607455,10065,317,4,0
607458,10065,332,4,0
607461,10065,337,4,0
607464,10065,338,3,0
607467,10065,348,1,23
607470,10065,374,4,0
607472,10065,388,3,0
607475,10065,400,1,1
607477,10065,402,3,0
607482,10065,404,1,45
607483,10065,404,4,0
607485,10065,406,3,0
607487,10065,409,3,0
607490,10065,411,4,0
607493,10065,412,4,0
607496,10065,416,4,0
607502,10065,437,1,63
607505,10065,447,4,0
607506,10065,468,4,0
607509,10065,490,4,0
607512,10065,496,4,0
607515,10065,501,1,57
607518,10065,512,4,0
607521,10065,520,3,0
607524,10065,523,4,0
607526,10065,526,4,0
607536,10065,590,4,0
607539,10065,675,3,0
607541,10065,693,4,0
607543,10066,7,3,0
607544,10066,7,12,0
607546,10066,8,3,0
607547,10066,8,12,0
607549,10066,9,3,0
607550,10066,9,12,0
607553,10066,10,1,1
607554,10066,15,4,0
607555,10066,25,12,0
607556,10066,34,12,0
607559,10066,43,1,1
607560,10066,50,12,0
607561,10066,63,12,0
607563,10066,67,3,0
607564,10066,67,12,0
607565,10066,86,12,0
607566,10066,91,4,0
607567,10066,91,12,0
607570,10066,92,4,0
607573,10066,94,4,0
607574,10066,94,12,0
607577,10066,101,1,6
607578,10066,101,12,0
607581,10066,104,4,0
607584,10066,105,2,0
607585,10066,105,12,0
607588,10066,109,1,31
607589,10066,109,12,0
607590,10066,113,12,0
607591,10066,115,12,0
607594,10066,138,4,0
607598,10066,154,1,11
607601,10066,156,4,0
607602,10066,156,12,0
607605,10066,164,4,0
607606,10066,164,12,0
607609,10066,168,4,0
607610,10066,168,12,0
607612,10066,173,3,0
607613,10066,173,12,0
607615,10066,180,3,0
607616,10066,180,12,0
607619,10066,182,4,0
607620,10066,182,12,0
607624,10066,189,12,0
607629,10066,196,3,0
607630,10066,196,12,0
607633,10066,197,1,14
607634,10066,197,12,0
607635,10066,202,12,0
607636,10066,203,12,0
607639,10066,207,4,0
607640,10066,207,12,0
607645,10066,212,1,46
607646,10066,212,2,0
607647,10066,212,12,0
607650,10066,213,4,0
607653,10066,214,4,0
607654,10066,214,12,0
607661,10066,219,12,0
607663,10066,220,3,0
607664,10066,220,12,0
607665,10066,227,12,0
607668,10066,236,2,0
607674,10066,240,4,0
607675,10066,240,12,0
607678,10066,241,4,0
607679,10066,241,12,0
607682,10066,244,4,0
607683,10066,244,12,0
607688,10066,247,1,39
607689,10066,247,4,0
607690,10066,247,12,0
607691,10066,249,4,0
607694,10066,252,1,21
607695,10066,252,12,0
607698,10066,259,4,0
607699,10066,259,12,0
607702,10066,260,2,0
607703,10066,260,12,0
607706,10066,261,4,0
607707,10066,261,12,0
607710,10066,263,4,0
607711,10066,263,12,0
607713,10066,264,3,0
607714,10066,264,12,0
607717,10066,269,4,0
607718,10066,269,12,0
607719,10066,270,12,0
607723,10066,271,2,0
607724,10066,271,3,0
607725,10066,271,12,0
607727,10066,272,3,0
607732,10066,280,4,0
607733,10066,280,12,0
607737,10066,282,1,26
607738,10066,282,3,0
607739,10066,282,12,0
607740,10066,285,12,0
607743,10066,286,2,0
607744,10066,286,12,0
607750,10066,310,1,9
607753,10066,317,4,0
607754,10066,317,12,0
607757,10066,325,12,0
607760,10066,332,4,0
607761,10066,332,12,0
607762,10066,339,12,0
607763,10066,341,12,0
607766,10066,347,4,0
607767,10066,347,12,0
607769,10066,351,3,0
607771,10066,352,3,0
607773,10066,356,3,0
607774,10066,356,12,0
607775,10066,360,12,0
607778,10066,364,2,0
607779,10066,364,12,0
607782,10066,368,2,0
607783,10066,368,12,0
607786,10066,371,4,0
607787,10066,371,12,0
607793,10066,374,4,0
607794,10066,374,12,0
607800,10066,389,2,0
607801,10066,389,12,0
607804,10066,398,4,0
607805,10066,398,12,0
607808,10066,399,4,0
607809,10066,399,12,0
607810,10066,400,12,0
607811,10066,404,12,0
607814,10066,408,1,36
607815,10066,408,12,0
607816,10066,409,12,0
607817,10066,412,12,0
607818,10066,416,12,0
607821,10066,417,2,0
607822,10066,417,12,0
607827,10066,421,1,29
607828,10066,421,4,0
607829,10066,421,12,0
607832,10066,425,1,16
607833,10066,425,12,0
607837,10066,428,1,34
607838,10066,428,3,0
607839,10066,428,12,0
607843,10066,468,4,0
607845,10066,472,3,0
607846,10066,472,12,0
607850,10066,490,4,0
607851,10066,490,12,0
607855,10066,492,1,41
607856,10066,492,3,0
607857,10066,492,12,0
607860,10066,496,4,0
607861,10066,496,12,0
607862,10066,502,3,0
607863,10066,506,12,0
607864,10066,510,4,0
607869,10066,511,1,44
607870,10066,511,4,0
607871,10066,511,12,0
607872,10066,514,4,0
607875,10066,555,4,0
607876,10066,555,12,0
607877,10066,566,12,0
607880,10066,590,4,0
607883,10066,605,4,0
607884,10066,605,12,0
607886,10066,675,12,0
607887,10066,806,12,0
607888,10066,808,12,0
607889,10066,809,12,0
607892,10067,19,4,0
607893,10067,19,12,0
607896,10067,31,1,7
607897,10067,34,12,0
607900,10067,36,1,23
607901,10067,38,12,0
607904,10067,45,1,1
607907,10067,46,4,0
607908,10067,46,12,0
607914,10067,47,1,5
607915,10067,47,12,0
607918,10067,53,4,0
607919,10067,53,12,0
607922,10067,54,1,14
607925,10067,58,4,0
607926,10067,58,12,0
607929,10067,63,4,0
607930,10067,63,12,0
607933,10067,64,1,1
607936,10067,76,4,0
607937,10067,76,12,0
607938,10067,83,12,0
607941,10067,89,4,0
607942,10067,89,12,0
607945,10067,92,4,0
607946,10067,97,12,0
607949,10067,104,4,0
607950,10067,114,12,0
607953,10067,126,4,0
607954,10067,126,12,0
607957,10067,138,4,0
607964,10067,143,1,59
607965,10067,143,3,0
607966,10067,143,12,0
607969,10067,156,4,0
607970,10067,156,12,0
607973,10067,164,4,0
607974,10067,164,12,0
607977,10067,168,4,0
607978,10067,168,12,0
607980,10067,173,3,0
607981,10067,173,12,0
607984,10067,182,4,0
607985,10067,182,12,0
607988,10067,195,1,46
607989,10067,195,12,0
607991,10067,200,3,0
607992,10067,200,12,0
607993,10067,203,12,0
607996,10067,207,4,0
607999,10067,211,4,0
608000,10067,211,12,0
608003,10067,213,4,0
608006,10067,214,4,0
608007,10067,214,12,0
608009,10067,215,3,0
608020,10067,219,1,9
608021,10067,219,4,0
608022,10067,219,12,0
608027,10067,225,1,1
608029,10067,231,3,0
608035,10067,240,4,0
608036,10067,240,12,0
608039,10067,241,4,0
608040,10067,241,12,0
608043,10067,244,4,0
608044,10067,249,4,0
608046,10067,253,3,0
608047,10067,253,12,0
608049,10067,257,3,0
608050,10067,257,12,0
608051,10067,261,12,0
608054,10067,263,4,0
608055,10067,263,12,0
608056,10067,270,12,0
608057,10067,283,12,0
608062,10067,297,12,0
608064,10067,304,3,0
608065,10067,304,12,0
608071,10067,310,1,3
608072,10067,311,12,0
608075,10067,332,4,0
608076,10067,332,12,0
608079,10067,337,4,0
608080,10067,337,12,0
608083,10067,349,1,30
608084,10067,349,12,0
608087,10067,355,4,0
608088,10067,355,12,0
608094,10067,365,1,1
608095,10067,365,12,0
608097,10067,366,3,0
608098,10067,366,12,0
608099,10067,384,12,0
608103,10067,406,1,40
608104,10067,406,3,0
608105,10067,406,12,0
608106,10067,407,12,0
608107,10067,413,12,0
608110,10067,416,4,0
608111,10067,416,12,0
608112,10067,432,3,0
608113,10067,432,12,0
608116,10067,434,3,0
608117,10067,434,12,0
608118,10067,468,4,0
608120,10067,472,3,0
608121,10067,472,12,0
608126,10067,496,1,17
608127,10067,496,4,0
608128,10067,496,12,0
608131,10067,497,4,0
608132,10067,510,4,0
608133,10067,512,12,0
608136,10067,523,4,0
608137,10067,523,12,0
