id,encounter_id,condition_value_id
17313,32962,106
17314,32963,107
17315,32964,107
17316,32965,108
17317,32966,108
17318,32969,192
17319,32970,193
17320,32971,193
17321,32972,192
17322,32973,193
17323,32974,193
17324,32975,5
17325,32976,5
17326,32978,5
17327,32978,14
17328,32979,5
17329,32979,14
17330,32980,5
17331,32980,14
17332,32981,5
17333,32981,14
17334,32982,192
17335,32983,192
17336,32984,192
17337,32985,192
17338,32986,4
17339,32987,4
17340,32988,4
17341,32989,3
17342,32990,3
17343,32991,4
17344,32992,4
17345,32993,4
17346,32994,3
17347,32995,3
17348,33002,3
17349,33003,4
17350,33004,3
17351,33005,4
17352,33006,3
17353,33007,4
17354,33008,3
17355,33009,4
17356,33010,3
17357,33011,4
17358,33012,3
17359,33013,4
17360,33014,3
17361,33015,4
17362,33016,3
17363,33017,4
17364,33018,3
17365,33019,4
17366,33020,3
17367,33021,4
17368,33022,3
17369,33023,5
17370,33024,5
17371,33025,5
17372,33027,3
17373,33028,5
17374,33029,5
17375,33030,5
17376,33036,5
17377,33037,5
17378,33038,5
17379,33039,5
17380,33040,5
17381,33042,5
17382,33043,5
17383,33044,5
17384,33045,5
17385,33046,5
17386,33053,15
17387,33054,15
17388,33055,15
17389,33056,15
17390,33057,192
17391,33058,192
17392,33059,192
17393,33060,193
17394,33061,193
17395,33062,193
17396,33063,192
17397,33064,192
17398,33065,192
17399,33066,193
17400,33067,193
17401,33068,193
17402,33069,15
17403,33070,15
17404,33071,15
17405,33072,15
17406,33073,16
17407,33074,16
17408,33075,16
17409,33076,16
17410,33077,16
17411,33078,16
17412,33079,16
17413,33080,16
17414,33098,4
17415,33099,3
17416,33100,4
17417,33101,3
17418,33102,4
17419,33103,3
17420,33108,3
17421,33108,14
17422,33109,4
17423,33109,14
17424,33110,3
17425,33110,14
17426,33111,4
17427,33111,14
17428,33112,3
17429,33112,14
17430,33113,4
17431,33113,14
17432,33114,3
17433,33114,14
17434,33115,4
17435,33115,14
17436,33126,4
17437,33127,3
17438,33128,5
17439,33129,4
17440,33130,3
17441,33131,5
17442,33132,4
17443,33133,3
17444,33135,14
17445,33137,14
17446,33138,4
17447,33139,3
17448,33140,5
17449,33141,4
17450,33142,3
17451,33143,5
17452,33144,4
17453,33145,3
17454,33147,14
17455,33149,14
17456,33173,5
17457,33185,5
17458,33205,4
17459,33206,3
17460,33207,5
17461,33208,4
17462,33209,3
17463,33210,5
17464,33211,4
17465,33212,3
17466,33213,5
17467,33218,193
17468,33219,193
17469,33234,165
17470,33235,165
17471,33236,165
17472,33237,106
17473,33238,106
17474,33239,107
17475,33240,107
17476,33241,108
17477,33242,108
17478,33245,192
17479,33246,193
17480,33247,193
17481,33248,192
17482,33249,193
17483,33250,193
17484,33251,5
17485,33252,5
17486,33253,5
17487,33254,5
17488,33254,14
17489,33255,5
17490,33255,14
17491,33256,5
17492,33256,14
17493,33257,5
17494,33257,14
17495,33258,192
17496,33259,192
17497,33260,192
17498,33261,192
17499,33262,4
17500,33263,3
17501,33264,4
17502,33265,3
17503,33266,4
17504,33267,3
17505,33268,3
17506,33269,4
17507,33270,3
17508,33271,4
17509,33272,3
17510,33273,4
17511,33274,3
17512,33275,4
17513,33276,4
17514,33277,4
17515,33278,3
17516,33279,4
17517,33280,4
17518,33281,3
17519,33282,4
17520,33283,4
17521,33284,3
17522,33285,3
17523,33286,3
17524,33287,4
17525,33288,3
17526,33289,4
17527,33290,3
17528,33291,4
17529,33292,3
17530,33293,4
17531,33294,3
17532,33295,4
17533,33296,3
17534,33297,4
17535,33298,3
17536,33299,5
17537,33300,5
17538,33301,5
17539,33302,3
17540,33303,5
17541,33304,5
17542,33305,5
17543,33306,5
17544,33307,5
17545,33308,5
17546,33309,5
17547,33310,5
17548,33311,5
17549,33312,5
17550,33313,5
17551,33314,5
17552,33315,5
17553,33316,5
17554,33317,5
17555,33318,5
17556,33319,192
17557,33320,192
17558,33321,192
17559,33322,193
17560,33323,193
17561,33324,193
17562,33325,192
17563,33326,192
17564,33327,192
17565,33328,193
17566,33329,193
17567,33330,193
17568,33331,15
17569,33332,15
17570,33333,15
17571,33334,15
17572,33335,15
17573,33336,15
17574,33337,15
17575,33338,15
17576,33339,16
17577,33340,16
17578,33341,16
17579,33342,16
17580,33343,16
17581,33344,16
17582,33345,16
17583,33346,16
17584,33366,4
17585,33367,3
17586,33368,4
17587,33369,3
17588,33370,4
17589,33371,3
17590,33376,3
17591,33376,14
17592,33377,4
17593,33377,14
17594,33378,3
17595,33378,14
17596,33379,4
17597,33379,14
17598,33380,3
17599,33380,14
17600,33381,4
17601,33381,14
17602,33382,3
17603,33382,14
17604,33383,4
17605,33383,14
17606,33394,4
17607,33395,3
17608,33396,5
17609,33397,4
17610,33398,3
17611,33399,5
17612,33400,4
17613,33401,3
17614,33403,14
17615,33405,14
17616,33406,4
17617,33407,3
17618,33408,5
17619,33409,4
17620,33410,3
17621,33411,5
17622,33412,4
17623,33413,3
17624,33415,14
17625,33417,14
17626,33442,5
17627,33454,5
17628,33475,4
17629,33476,3
17630,33477,5
17631,33478,4
17632,33479,3
17633,33480,5
17634,33481,4
17635,33482,3
17636,33483,5
17637,33488,193
17638,33489,193
17639,33500,106
17640,33501,106
17641,33502,107
17642,33503,107
17643,33504,108
17644,33505,108
17645,33508,192
17646,33509,193
17647,33510,193
17648,33511,192
17649,33512,193
17650,33513,193
17651,33514,5
17652,33515,5
17653,33516,5
17654,33517,5
17655,33517,14
17656,33518,5
17657,33518,14
17658,33519,5
17659,33519,14
17660,33520,5
17661,33520,14
17662,33521,192
17663,33522,192
17664,33523,192
17665,33524,192
17666,33525,4
17667,33526,4
17668,33527,4
17669,33528,3
17670,33529,3
17671,33530,4
17672,33531,4
17673,33532,4
17674,33533,3
17675,33534,3
17676,33535,4
17677,33536,4
17678,33537,4
17679,33538,3
17680,33539,3
17681,33540,3
17682,33541,3
17683,33542,4
17684,33543,3
17685,33544,4
17686,33545,3
17687,33546,4
17688,33547,3
17689,33548,4
17690,33549,3
17691,33550,4
17692,33551,3
17693,33552,4
17694,33553,3
17695,33554,4
17696,33555,3
17697,33556,4
17698,33557,3
17699,33558,4
17700,33559,3
17701,33560,4
17702,33561,3
17703,33562,5
17704,33563,5
17705,33564,5
17706,33565,3
17707,33566,5
17708,33567,5
17709,33568,5
17710,33569,5
17711,33570,5
17712,33571,5
17713,33572,5
17714,33573,5
17715,33574,5
17716,33575,5
17717,33576,5
17718,33577,5
17719,33578,5
17720,33579,5
17721,33580,5
17722,33581,5
17723,33582,192
17724,33583,192
17725,33584,192
17726,33585,193
17727,33586,193
17728,33587,193
17729,33588,192
17730,33589,192
17731,33590,192
17732,33591,193
17733,33592,193
17734,33593,193
17735,33594,15
17736,33595,15
17737,33596,15
17738,33597,15
17739,33598,15
17740,33599,15
17741,33600,15
17742,33601,15
17743,33602,16
17744,33603,16
17745,33604,16
17746,33605,16
17747,33606,16
17748,33607,16
17749,33608,16
17750,33609,16
17751,33674,192
17752,33675,193
17753,33676,193
17754,33677,193
17755,33678,192
17756,33679,193
17757,33680,193
17758,33681,193
17759,33687,3
17760,33688,3
17761,33689,4
17762,33690,4
17763,33691,4
17764,33692,4
17765,33693,3
17766,33694,3
17767,33695,4
17768,33696,4
17769,33697,3
17770,33698,3
17771,33699,3
17772,33700,3
17773,33701,4
17774,33702,3
17775,33702,14
17776,33703,4
17777,33703,14
17778,33704,3
17779,33705,4
17780,33706,3
17781,33707,4
17782,33708,3
17783,33709,4
17784,33710,3
17785,33710,14
17786,33711,4
17787,33711,14
17788,33712,3
17789,33713,4
17790,33714,3
17791,33715,4
17792,33741,3
17793,33742,3
17794,33743,4
17795,33744,4
17796,33745,5
17797,33746,5
17798,33747,5
17799,33748,4
17800,33749,4
17801,33750,3
17802,33751,3
17803,33752,5
17804,33753,5
17805,33754,5
17806,33755,4
17807,33756,4
17808,33757,3
17809,33758,3
17810,33759,5
17811,33760,5
17812,33761,5
17813,33763,5
17814,33764,14
17815,33765,5
17816,33765,14
17817,33766,14
17818,33767,14
17819,33769,5
17820,33770,14
17821,33771,5
17822,33771,14
17823,33772,14
17824,33773,14
17825,33774,3
17826,33775,3
17827,33776,4
17828,33777,4
17829,33778,5
17830,33779,5
17831,33780,4
17832,33781,4
17833,33782,3
17834,33783,3
17835,33784,5
17836,33785,5
17837,33786,4
17838,33787,4
17839,33788,3
17840,33789,3
17841,33790,5
17842,33791,5
17843,33807,106
17844,33808,106
17845,33809,107
17846,33810,107
17847,33811,108
17848,33812,108
17849,33815,5
17850,33816,5
17851,33817,5
17852,33818,5
17853,33819,5
17854,33820,5
17855,33821,5
17856,33822,5
17857,33823,192
17858,33824,192
17859,33825,192
17860,33826,192
17861,33827,3
17862,33828,4
17863,33829,5
17864,33830,4
17865,33831,3
17866,33832,5
17867,33833,4
17868,33838,15
17869,33839,15
17870,33840,15
17871,33841,15
17872,33842,15
17873,33843,15
17874,33844,15
17875,33845,15
17876,33846,16
17877,33847,16
17878,33848,16
17879,33849,16
17880,33850,16
17881,33851,16
17882,33852,16
17883,33853,16
17884,33854,192
17885,33855,192
17886,33856,192
17887,33857,193
17888,33858,193
17889,33859,193
17890,33860,192
17891,33861,192
17892,33862,192
17893,33863,193
17894,33864,193
17895,33865,193
17896,33922,4
17897,33923,4
17898,33924,3
17899,33925,3
17900,33926,4
17901,33927,4
17902,33928,3
17903,33929,3
17904,33930,4
17905,33931,4
17906,33932,3
17907,33933,3
17908,33938,3
17909,33939,4
17910,33940,3
17911,33940,14
17912,33941,4
17913,33941,14
17914,33942,3
17915,33943,4
17916,33944,3
17917,33945,4
17918,33946,3
17919,33947,4
17920,33948,3
17921,33948,14
17922,33949,4
17923,33949,14
17924,33950,3
17925,33951,4
17926,33952,3
17927,33953,4
17928,34005,4
17929,34006,3
17930,34007,3
17931,34008,5
17932,34009,5
17933,34010,5
17934,34011,4
17935,34012,3
17936,34013,3
17937,34014,5
17938,34015,5
17939,34016,5
17940,34017,4
17941,34018,3
17942,34019,3
17943,34020,3
17944,34021,5
17945,34022,5
17946,34023,5
17947,34024,5
17948,34025,5
17949,34026,5
17950,34027,3
17951,34028,5
17952,34029,5
17953,34029,14
17954,34030,3
17955,34030,14
17956,34031,5
17957,34031,14
17958,34032,14
17959,34033,14
17960,34034,5
17961,34035,3
17962,34036,5
17963,34037,5
17964,34037,14
17965,34038,3
17966,34038,14
17967,34039,5
17968,34039,14
17969,34040,14
17970,34041,14
17971,34042,4
17972,34043,4
17973,34044,3
17974,34045,3
17975,34046,5
17976,34047,5
17977,34048,5
17978,34049,4
17979,34050,4
17980,34051,3
17981,34052,3
17982,34053,5
17983,34054,5
17984,34055,5
17985,34056,4
17986,34057,4
17987,34058,3
17988,34059,3
17989,34060,5
17990,34061,5
17991,34062,5
17992,34063,5
17993,34066,5
17994,34067,5
17995,34106,106
17996,34107,106
17997,34108,107
17998,34109,107
17999,34110,108
18000,34111,108
18001,34114,4
18002,34115,4
18003,34116,3
18004,34117,5
18005,34118,4
18006,34119,4
18007,34120,3
18008,34121,5
18009,34122,4
18010,34123,4
18011,34124,4
18012,34125,4
18013,34125,14
18014,34128,4
18015,34129,4
18016,34129,14
18017,34132,15
18018,34133,15
18019,34134,15
18020,34135,15
18021,34136,15
18022,34137,15
18023,34138,15
18024,34139,15
18025,34140,16
18026,34141,16
18027,34142,16
18028,34143,16
18029,34144,16
18030,34145,16
18031,34146,16
18032,34147,16
18033,34205,3
18034,34206,3
18035,34207,4
18036,34208,4
18037,34209,4
18038,34210,4
18039,34211,3
18040,34212,3
18041,34213,4
18042,34214,4
18043,34215,3
18044,34216,3
18045,34217,3
18046,34224,3
18047,34225,4
18048,34226,3
18049,34226,14
18050,34227,4
18051,34227,14
18052,34228,3
18053,34229,4
18054,34230,3
18055,34231,4
18056,34232,3
18057,34233,4
18058,34234,3
18059,34234,14
18060,34235,4
18061,34235,14
18062,34236,3
18063,34237,4
18064,34238,3
18065,34239,4
18066,34246,157
18067,34286,3
18068,34287,3
18069,34288,4
18070,34289,4
18071,34290,5
18072,34291,5
18073,34292,5
18074,34293,4
18075,34294,4
18076,34295,3
18077,34296,3
18078,34297,5
18079,34298,5
18080,34299,5
18081,34300,4
18082,34301,4
18083,34302,3
18084,34303,3
18085,34304,5
18086,34305,5
18087,34306,5
18088,34307,5
18089,34308,5
18090,34310,5
18091,34311,14
18092,34312,5
18093,34312,14
18094,34313,14
18095,34314,14
18096,34316,5
18097,34317,14
18098,34318,5
18099,34318,14
18100,34319,14
18101,34320,14
18102,34321,3
18103,34322,3
18104,34323,4
18105,34324,4
18106,34325,5
18107,34326,5
18108,34327,4
18109,34328,4
18110,34329,3
18111,34330,3
18112,34331,5
18113,34332,5
18114,34333,4
18115,34334,4
18116,34335,3
18117,34336,3
18118,34337,5
18119,34338,5
18120,34339,5
18121,34340,5
18122,34343,5
18123,34344,5
18124,34358,148
18125,34359,148
18126,34362,193
18127,34363,193
18128,34392,106
18129,34393,106
18130,34394,107
18131,34395,107
18132,34396,108
18133,34397,108
18134,34400,192
18135,34401,193
18136,34402,193
18137,34403,192
18138,34404,193
18139,34405,193
18140,34406,192
18141,34407,192
18142,34408,192
18143,34409,192
18144,34410,5
18145,34411,5
18146,34412,3
18147,34413,4
18148,34414,5
18149,34415,4
18150,34416,3
18151,34417,5
18152,34418,4
18153,34423,192
18154,34424,192
18155,34425,192
18156,34426,193
18157,34427,193
18158,34428,193
18159,34429,192
18160,34430,192
18161,34431,192
18162,34432,193
18163,34433,193
18164,34434,193
18165,34435,15
18166,34436,15
18167,34437,15
18168,34438,15
18169,34439,15
18170,34440,15
18171,34441,15
18172,34442,15
18173,34443,16
18174,34444,16
18175,34445,16
18176,34446,16
18177,34447,16
18178,34448,16
18179,34449,16
18180,34450,16
18181,34492,4
18182,34493,3
18183,34494,5
18184,34504,4
18185,34505,3
18186,34506,5
18187,34660,4
18188,34661,4
18189,34662,4
18190,34663,4
18191,34664,3
18192,34665,3
18193,34666,3
18194,34667,3
18195,34668,3
18196,34669,5
18197,34670,5
18198,34671,5
18199,34672,5
18200,34673,5
18201,34674,4
18202,34675,4
18203,34676,4
18204,34677,4
18205,34678,3
18206,34679,3
18207,34680,3
18208,34681,3
18209,34682,3
18210,34683,5
18211,34684,5
18212,34685,5
18213,34686,5
18214,34687,5
18215,34688,4
18216,34689,4
18217,34690,3
18218,34691,3
18219,34692,5
18220,34693,5
18221,34694,5
18222,34695,5
18223,34696,5
18224,34723,14
18225,34724,14
18226,34725,14
18227,34726,14
18228,34729,3
18229,34730,5
18230,34731,3
18231,34732,5
18232,34733,193
18233,34736,14
18234,34737,14
18235,34738,14
18236,34739,14
18237,34742,3
18238,34743,5
18239,34744,3
18240,34745,5
18241,34746,193
18242,34786,4
18243,34787,4
18244,34788,4
18245,34789,3
18246,34790,3
18247,34791,5
18248,34792,5
18249,34793,4
18250,34794,4
18251,34795,4
18252,34796,3
18253,34797,3
18254,34798,5
18255,34799,5
18256,34800,4
18257,34801,4
18258,34802,4
18259,34803,3
18260,34804,3
18261,34805,3
18262,34806,4
18263,34808,4
18264,34810,4
18265,34812,4
18266,34846,106
18267,34847,106
18268,34848,107
18269,34849,107
18270,34850,108
18271,34851,108
18272,34854,192
18273,34855,193
18274,34856,193
18275,34857,192
18276,34858,193
18277,34859,193
18278,34860,192
18279,34861,192
18280,34862,192
18281,34863,192
18282,34881,15
18283,34882,15
18284,34883,15
18285,34884,15
18286,34885,192
18287,34886,192
18288,34887,192
18289,34888,193
18290,34889,193
18291,34890,193
18292,34891,192
18293,34892,192
18294,34893,192
18295,34894,193
18296,34895,193
18297,34896,193
18298,34897,15
18299,34898,15
18300,34899,15
18301,34900,15
18302,34901,16
18303,34902,16
18304,34903,16
18305,34904,16
18306,34905,16
18307,34906,16
18308,34907,16
18309,34908,16
18310,34918,3
18311,34919,4
18312,34920,5
18313,34921,5
18314,34922,5
18315,34923,5
18316,34924,5
18317,34925,5
18318,34926,4
18319,34927,3
18320,34928,5
18321,34929,5
18322,34930,5
18323,34931,5
18324,34932,5
18325,34933,5
18326,34934,4
18327,34935,3
18328,34936,5
18329,34937,5
18330,34938,5
18331,34939,5
18332,34940,5
18333,34952,5
18334,34953,14
18335,34954,5
18336,34954,14
18337,34955,5
18338,34955,14
18339,34956,5
18340,34956,14
18341,34957,5
18342,34958,5
18343,34959,5
18344,34960,5
18345,34962,5
18346,34963,14
18347,34964,5
18348,34964,14
18349,34965,5
18350,34965,14
18351,34966,5
18352,34966,14
18353,34967,5
18354,34968,5
18355,34969,5
18356,34970,5
18357,34986,3
18358,34987,3
18359,34988,4
18360,34989,4
18361,34990,4
18362,34991,4
18363,34992,3
18364,34993,3
18365,34994,4
18366,34995,4
18367,34996,3
18368,34997,3
18369,35002,3
18370,35003,4
18371,35004,3
18372,35004,14
18373,35005,4
18374,35005,14
18375,35006,3
18376,35006,14
18377,35007,4
18378,35007,14
18379,35008,3
18380,35008,14
18381,35009,4
18382,35009,14
18383,35010,3
18384,35011,4
18385,35012,3
18386,35012,14
18387,35013,4
18388,35013,14
18389,35014,3
18390,35014,14
18391,35015,4
18392,35015,14
18393,35016,3
18394,35016,14
18395,35017,4
18396,35017,14
18397,35026,3
18398,35027,3
18399,35028,4
18400,35029,4
18401,35030,4
18402,35031,4
18403,35032,3
18404,35033,3
18405,35034,4
18406,35035,4
18407,35036,3
18408,35037,3
18409,35038,3
18410,35039,4
18411,35040,3
18412,35041,4
18413,35042,3
18414,35043,4
18415,35044,3
18416,35045,4
18417,35125,5
18418,35126,5
18419,35186,3
18420,35187,4
18421,35188,5
18422,35189,4
18423,35190,3
18424,35191,5
18425,35192,4
18426,35193,3
18427,35205,3
18428,35206,4
18429,35207,4
18430,35208,3
18431,35209,4
18432,35210,3
18433,35211,3
18434,35212,4
18435,35213,3
18436,35214,4
18437,35215,3
18438,35216,4
18439,35217,3
18440,35218,4
18441,35277,106
18442,35278,106
18443,35279,107
18444,35280,107
18445,35281,108
18446,35282,108
18447,35285,192
18448,35286,193
18449,35287,192
18450,35288,193
18451,35289,193
18452,35290,193
18453,35291,193
18454,35292,193
18455,35293,192
18456,35294,192
18457,35295,192
18458,35296,192
18459,35297,15
18460,35298,15
18461,35299,15
18462,35300,15
18463,35301,192
18464,35302,192
18465,35303,192
18466,35304,193
18467,35305,193
18468,35306,193
18469,35307,192
18470,35308,192
18471,35309,192
18472,35310,193
18473,35311,193
18474,35312,193
18475,35313,15
18476,35314,15
18477,35315,15
18478,35316,15
18479,35317,16
18480,35318,16
18481,35319,16
18482,35320,16
18483,35321,16
18484,35322,16
18485,35323,16
18486,35324,16
18487,35333,4
18488,35334,4
18489,35335,3
18490,35336,3
18491,35341,3
18492,35345,4
18493,35346,4
18494,35347,3
18495,35348,3
18496,35386,5
18497,35387,5
18498,35388,5
18499,35389,5
18500,35393,5
18501,35394,5
18502,35394,14
18503,35395,5
18504,35396,5
18505,35396,14
18506,35401,5
18507,35402,5
18508,35405,3
18509,35406,5
18510,35407,3
18511,35408,5
18512,35409,5
18513,35410,5
18514,35411,5
18515,35411,14
18516,35412,3
18517,35413,3
18518,35414,5
18519,35415,5
18520,35415,14
18521,35416,3
18522,35417,3
18523,35420,5
18524,35421,5
18525,35422,5
18526,35423,5
18527,35424,5
18528,35425,5
18529,35426,5
18530,35427,5
18531,35451,4
18532,35452,3
18533,35453,5
18534,35454,4
18535,35455,3
18536,35456,5
18537,35457,4
18538,35458,3
18539,35459,5
18540,35466,14
18541,35467,14
18542,35468,14
18543,35469,14
18544,35481,4
18545,35482,4
18546,35483,3
18547,35484,3
18548,35485,5
18549,35486,4
18550,35487,4
18551,35488,3
18552,35489,3
18553,35490,5
18554,35491,4
18555,35492,3
18556,35493,5
18557,35497,3
18558,35498,4
18559,35499,3
18560,35500,3
18561,35500,14
18562,35501,4
18563,35501,14
18564,35502,3
18565,35502,14
18566,35503,4
18567,35504,5
18568,35505,4
18569,35506,5
18570,35507,3
18571,35508,4
18572,35509,3
18573,35510,3
18574,35510,14
18575,35511,4
18576,35511,14
18577,35512,3
18578,35512,14
18579,35513,4
18580,35514,5
18581,35515,4
18582,35516,5
18583,35521,4
18584,35522,4
18585,35523,4
18586,35524,3
18587,35525,3
18588,35526,3
18589,35527,5
18590,35528,4
18591,35529,4
18592,35530,4
18593,35531,3
18594,35532,3
18595,35533,3
18596,35534,5
18597,35537,3
18598,35538,4
18599,35539,3
18600,35540,4
18601,35543,3
18602,35544,4
18603,35545,3
18604,35546,4
18605,35694,106
18606,35695,106
18607,35696,107
18608,35697,107
18609,35698,108
18610,35699,108
18611,35702,4
18612,35703,4
18613,35704,4
18614,35705,4
18615,35706,4
18616,35706,14
18617,35707,4
18618,35708,4
18619,35708,14
18620,35709,15
18621,35710,15
18622,35711,15
18623,35712,15
18624,35713,15
18625,35714,15
18626,35715,15
18627,35716,15
18628,35717,16
18629,35718,16
18630,35719,16
18631,35720,16
18632,35721,16
18633,35722,16
18634,35723,16
18635,35724,16
18636,35731,4
18637,35732,3
18638,35739,4
18639,35740,3
18640,35745,4
18641,35746,4
18642,35747,3
18643,35748,3
18644,35766,4
18645,35767,4
18646,35768,3
18647,35769,4
18648,35770,4
18649,35771,3
18650,35772,4
18651,35773,3
18652,35778,2
18653,35778,3
18654,35779,2
18655,35779,4
18656,35780,3
18657,35780,14
18658,35781,4
18659,35781,14
18660,35782,4
18661,35782,14
18662,35783,4
18663,35783,14
18664,35784,2
18665,35784,3
18666,35785,2
18667,35785,4
18668,35786,3
18669,35786,14
18670,35787,4
18671,35787,14
18672,35788,4
18673,35788,14
18674,35789,4
18675,35789,14
18676,35797,4
18677,35798,3
18678,35799,4
18679,35800,3
18680,35801,4
18681,35802,3
18682,35803,3
18683,35804,4
18684,35805,3
18685,35806,4
18686,35807,3
18687,35808,4
18688,35809,3
18689,35810,4
18690,35820,5
18691,35821,5
18692,35822,5
18693,35826,2
18694,35826,5
18695,35827,5
18696,35827,14
18697,35828,2
18698,35828,5
18699,35829,5
18700,35829,14
18701,35836,3
18702,35837,5
18703,35838,3
18704,35839,5
18705,35840,5
18706,35841,2
18707,35841,5
18708,35842,5
18709,35842,14
18710,35843,3
18711,35843,14
18712,35844,3
18713,35844,14
18714,35845,2
18715,35845,5
18716,35846,5
18717,35846,14
18718,35847,3
18719,35847,14
18720,35848,3
18721,35848,14
18722,35851,5
18723,35852,5
18724,35853,5
18725,35853,14
18726,35854,5
18727,35854,14
18728,35855,5
18729,35855,14
18730,35856,5
18731,35856,14
18732,35894,4
18733,35895,3
18734,35896,5
18735,35897,4
18736,35898,3
18737,35899,5
18738,35919,4
18739,35920,3
18740,35921,5
18741,35922,5
18742,35923,4
18743,35924,3
18744,35925,5
18745,35926,5
18746,35927,4
18747,35928,3
18748,35929,5
18749,35933,2
18750,35933,3
18751,35934,2
18752,35934,4
18753,35935,3
18754,35935,14
18755,35936,4
18756,35936,14
18757,35937,5
18758,35938,5
18759,35939,2
18760,35939,3
18761,35940,2
18762,35940,4
18763,35941,3
18764,35941,14
18765,35942,4
18766,35942,14
18767,35943,5
18768,35944,5
18769,35949,4
18770,35950,4
18771,35951,3
18772,35952,3
18773,35953,5
18774,35954,4
18775,35955,4
18776,35956,3
18777,35957,3
18778,35958,5
18779,35959,5
18780,35960,3
18781,35961,4
18782,35962,5
18783,35963,3
18784,35964,4
18785,35965,5
18786,35966,3
18787,35967,4
18788,35968,5
18789,35969,3
18790,35970,4
18791,36102,106
18792,36103,106
18793,36104,107
18794,36105,107
18795,36106,108
18796,36107,108
18797,36110,5
18798,36111,192
18799,36112,193
18800,36113,193
18801,36114,193
18802,36115,192
18803,36116,193
18804,36117,193
18805,36118,193
18806,36119,5
18807,36120,5
18808,36121,5
18809,36122,192
18810,36123,192
18811,36124,192
18812,36125,192
18813,36128,15
18814,36129,15
18815,36130,15
18816,36131,15
18817,36132,194
18818,36133,194
18819,36134,194
18820,36135,194
18821,36136,194
18822,36137,194
18823,36138,194
18824,36139,194
18825,36140,15
18826,36141,15
18827,36142,15
18828,36143,15
18829,36144,16
18830,36145,16
18831,36146,16
18832,36147,16
18833,36148,192
18834,36149,192
18835,36150,192
18836,36151,193
18837,36152,193
18838,36153,193
18839,36154,194
18840,36155,194
18841,36156,192
18842,36157,192
18843,36158,192
18844,36159,193
18845,36160,193
18846,36161,193
18847,36162,194
18848,36163,194
18849,36164,16
18850,36165,16
18851,36166,16
18852,36167,16
18853,36168,1
18854,36169,1
18855,36170,1
18856,36171,1
18857,36183,14
18858,36185,14
18859,36190,14
18860,36192,14
18861,36196,14
18862,36197,14
18863,36198,14
18864,36199,14
18865,36299,15
18866,36300,15
18867,36301,15
18868,36302,15
18869,36303,15
18870,36304,15
18871,36305,15
18872,36306,15
18873,36307,16
18874,36308,16
18875,36309,16
18876,36310,16
18877,36311,16
18878,36312,16
18879,36313,16
18880,36314,16
18881,36349,4
18882,36350,4
18883,36351,4
18884,36352,4
18885,36353,3
18886,36354,3
18887,36355,3
18888,36356,3
18889,36357,5
18890,36358,5
18891,36359,5
18892,36360,5
18893,36383,14
18894,36384,14
18895,36385,14
18896,36386,14
18897,36391,14
18898,36392,14
18899,36393,14
18900,36394,14
18901,36427,4
18902,36428,4
18903,36429,4
18904,36430,3
18905,36431,3
18906,36432,3
18907,36433,5
18908,36434,5
18909,36435,5
18910,36456,15
18911,36457,15
18912,36458,15
18913,36459,15
18914,36460,15
18915,36461,15
18916,36462,15
18917,36463,15
18918,36464,16
18919,36465,16
18920,36466,16
18921,36467,16
18922,36468,16
18923,36469,16
18924,36470,16
18925,36471,16
18926,36472,4
18927,36473,3
18928,36478,4
18929,36479,3
18930,36480,5
18931,36482,14
18932,36484,14
18933,36495,4
18934,36496,3
18935,36497,5
18936,36498,5
18937,36499,5
18938,36500,5
18939,36501,5
18940,36503,14
18941,36505,14
18942,36512,4
18943,36513,3
18944,36514,5
18945,36531,4
18946,36532,3
18947,36539,4
18948,36540,4
18949,36541,3
18950,36542,3
18951,36548,14
18952,36549,14
18953,36551,14
18954,36552,14
18955,36553,15
18956,36554,15
18957,36555,15
18958,36556,15
18959,36557,15
18960,36558,15
18961,36559,15
18962,36560,15
18963,36561,16
18964,36562,16
18965,36563,16
18966,36564,16
18967,36565,16
18968,36566,16
18969,36567,16
18970,36568,16
18971,36569,4
18972,36570,3
18973,36575,4
18974,36576,3
18975,36577,5
18976,36579,14
18977,36581,14
18978,36594,4
18979,36595,3
18980,36596,5
18981,36597,5
18982,36598,5
18983,36599,5
18984,36600,5
18985,36602,14
18986,36605,14
18987,36613,4
18988,36614,3
18989,36615,5
18990,36632,4
18991,36633,3
18992,36640,4
18993,36641,4
18994,36642,3
18995,36643,3
18996,36647,14
18997,36648,14
18998,36650,14
18999,36651,14
19000,36652,15
19001,36653,15
19002,36654,15
19003,36655,15
19004,36656,15
19005,36657,15
19006,36658,15
19007,36659,15
19008,36660,16
19009,36661,16
19010,36662,16
19011,36663,16
19012,36664,16
19013,36665,16
19014,36666,16
19015,36667,16
19016,36670,3
19017,36671,4
19018,36672,3
19019,36672,14
19020,36673,4
19021,36673,14
19022,36674,3
19023,36675,4
19024,36678,3
19025,36678,14
19026,36679,3
19027,36679,14
19028,36680,3
19029,36681,4
19030,36682,3
19031,36683,4
19032,36684,4
19033,36685,3
19034,36685,14
19035,36686,4
19036,36686,14
19037,36687,5
19038,36687,14
19039,36691,5
19040,36691,14
19041,36692,3
19042,36692,14
19043,36693,4
19044,36693,14
19045,36694,3
19046,36694,14
19047,36695,4
19048,36695,14
19049,36696,5
19050,36697,3
19051,36698,3
19052,36699,5
19053,36700,3
19054,36701,4
19055,36702,3
19056,36702,14
19057,36703,4
19058,36703,14
19059,36704,4
19060,36704,14
